date, pm25, pm10, o3, no2, so2, co
2023/3/1, 12, 8, 22, 15, , 1
2023/3/2, 13, 9, 20, 20, , 1
2023/3/3, 19, 8, 18, 19, , 1
2023/3/4, 32, 9, 22, 16, 1, 2
2023/3/5, 25, 9, 17, 20, 1, 1
2023/3/6, 30, 11, 19, 19, , 2
2023/3/7, 22, 20, 29, 26, 1, 3
2023/3/12, 32, 8, 26, 15, , 1
2023/3/13, 25, 13, 22, 19, , 1
2023/3/14, 34, 17, 25, 16, 1, 1
2023/3/15, 45, 19, 12, 23, 1, 2
2023/3/16, 68, 10, 26, 13, 1, 2
2023/3/17, 21, 19, 27, 18, 1, 1
2023/3/18, 27, 21, 22, 24, 1, 2
2023/3/19, 58, 37, 11, 40, 1, 5
2023/3/20, 73, 23, 20, 27, , 2
2023/3/21, 53, 12, 13, 19, , 2
2023/3/22, 35, 19, 24, 17, 1, 2
2023/3/23, 39, 16, 23, 16, , 2
2023/3/24, 51, , , , , 
2023/3/26, 66, , , , , 
2023/3/27, 44, , , , , 
2023/3/28, 48, , , , , 
2023/3/29, 45, 18, 12, 19, , 1
2023/3/30, 43, 17, 16, 16, , 3
2023/3/31, 49, 22, 17, 20, 1, 3
2022/10/1, 62, 11, 5, 12, , 2
2022/10/2, 17, 13, 18, 12, 1, 1
2022/10/3, 24, 13, 15, 9, , 1
2022/10/4, 14, 8, 7, 12, , 1
2022/10/5, 10, 8, 5, 10, , 1
2022/10/9, 23, , , , , 
2022/10/10, 19, , , , , 
2022/10/11, 33, 28, 1, 23, 2, 2
2022/10/13, 33, 25, 8, 23, 1, 3
2022/10/14, 39, 28, 3, 26, , 2
2022/10/15, 46, 24, 14, 23, 1, 1
2022/10/16, 41, 20, 13, 15, 1, 
2022/10/17, 38, 13, 12, 15, , 1
2022/10/18, 31, 11, 5, 20, , 2
2022/10/19, 26, 13, 10, 14, 1, 3
2022/10/20, 20, 17, 8, 19, , 1
2022/10/21, 26, 19, 4, 20, , 1
2022/10/22, 35, 21, 5, 14, 1, 1
2022/10/23, 55, 15, 12, 15, , 2
2022/10/24, 29, 31, 3, 26, 1, 3
2022/10/25, 41, 23, 9, 17, 1, 1
2022/10/26, 42, 25, 3, 18, 1, 1
2022/10/27, 51, 19, 1, 16, 1, 2
2022/10/28, 40, 10, 5, 14, 1, 
2022/10/29, 30, 7, 19, 9, 1, 1
2022/10/30, 11, 13, 17, 12, , 
2022/10/31, 23, 20, 15, 16, , 1
2022/11/1, 18, 21, 3, 22, 1, 
2022/11/2, 35, 17, 4, 16, 1, 1
2022/11/3, 20, 18, 3, 16, 1, 1
2022/11/4, 31, 12, 7, 8, 1, 2
2022/11/12, 6, 10, 21, 6, , 1
2022/11/13, 7, 14, 22, 10, , 1
2022/11/14, 12, 17, 21, 16, , 3
2022/11/15, 25, 18, 7, 22, , 4
2022/11/17, 53, 11, 13, 12, 1, 1
2022/11/18, 49, 15, 6, 15, 1, 2
2022/11/19, 53, 19, 6, 15, 1, 3
2022/11/20, 56, 18, 2, 17, 1, 1
2022/11/21, 56, 11, 1, 14, 3, 1
2022/11/22, 38, 7, 1, 13, 1, 1
2022/11/23, 33, 13, 9, 13, 1, 1
2022/11/24, 51, 11, 13, 12, 1, 
2022/11/25, 47, 12, 13, 13, , 1
2022/11/26, 47, 13, 6, 13, , 2
2022/11/27, 51, 13, 19, 13, 1, 2
2022/11/28, 57, 20, 17, 16, 1, 2
2022/12/3, 53, 16, 7, 11, , 
2022/12/4, 55, , , , , 
2022/12/5, 63, , , , , 
2022/12/6, 42, 14, 10, 16, 1, 1
2022/12/7, 49, 18, 14, 12, 1, 1
2022/12/8, 49, 21, 2, 17, 1, 1
2022/12/9, 67, 33, 1, 21, 1, 2
2022/12/10, 80, 10, 1, 15, , 1
2022/12/11, 43, 9, 12, 12, 1, 1
2022/12/12, 35, 8, 12, 14, 1, 1
2022/12/13, 30, 18, 11, 22, , 2
2022/12/14, 37, 14, 11, 17, , 1
2022/12/15, 52, 16, 8, 19, , 
2022/12/16, 59, 18, 5, 20, 1, 2
2022/12/17, 62, 17, 8, 16, 1, 1
2022/12/18, 45, 12, 12, 22, , 1
2022/12/19, 41, 10, 14, 23, 1, 1
2022/12/20, 41, 19, 5, 28, 1, 3
2022/12/21, 66, 11, 6, 18, , 2
2022/12/22, 40, 13, 7, 16, 1, 2
2022/12/23, 55, 13, 7, 15, , 3
2022/12/24, 53, 9, 10, 23, , 2
2022/12/25, 26, 10, 16, 21, , 1
2022/12/26, 27, 11, 15, 17, 1, 
2022/12/27, 43, 13, 5, 20, 1, 2
2022/12/28, 50, 14, 12, 24, , 2
2022/12/29, 40, 18, 1, 20, , 4
2022/12/30, 69, 11, 10, 17, 1, 3
2022/12/31, 47, 9, 14, 9, , 1
2023/1/1, 33, 5, 21, 10, 1, 1
2022/7/1, 31, 19, 31, 7, 1, 
2022/7/2, 41, 26, 38, 13, , 2
2022/7/3, 46, 25, 35, 14, , 1
2022/7/7, 53, 13, 34, 12, , 
2022/7/8, 28, 30, 35, 23, 1, 1
2022/7/9, 55, 22, 38, 16, 1, 1
2022/7/10, 47, 28, 34, 16, 4, 1
2022/7/11, 48, 19, 32, 13, 1, 1
2022/7/12, 40, 27, 28, 18, , 2
2022/7/13, 54, 30, 33, 23, 1, 3
2022/7/24, 24, 27, 42, 22, , 2
2022/7/25, 45, 23, 56, 15, , 2
2022/7/26, 41, 37, 109, 22, , 3
2022/7/27, 61, 31, 72, 23, , 3
2022/7/28, 49, 15, , 10, , 1
2022/7/29, 14, 19, , 13, , 1
2022/7/30, 17, 33, , 19, 1, 7
2022/7/31, 36, 28, , 19, 1, 2
2022/8/1, 38, 31, , 17, 1, 2
2022/8/2, 45, 38, , 21, 2, 3
2022/8/3, 49, 39, , 22, 1, 2
2022/8/4, 55, 41, , 22, 1, 3
2022/8/5, 59, 42, , 21, 1, 3
2022/8/6, 59, 32, , 18, , 1
2022/8/7, 42, 19, , 17, 1, 2
2022/8/8, 39, 14, , 12, , 1
2022/8/9, 36, 14, , 11, , 1
2022/8/10, 24, 17, , 15, 1, 1
2022/8/11, 19, 33, , 26, 1, 3
2022/8/12, 48, 43, , 31, 3, 6
2022/8/13, 56, 50, , 29, 2, 5
2022/8/14, 76, 39, , 22, 1, 3
2022/8/15, 60, 31, , 16, 2, 1
2022/8/16, 42, 38, , 14, 7, 1
2022/8/17, 50, 42, , 18, 4, 2
2022/8/18, 54, 38, , 12, 6, 1
2022/8/19, 41, 42, , 16, 12, 2
2022/8/20, 55, 51, , 19, 5, 4
2022/8/21, 90, 61, , 17, 4, 4
2022/8/22, 92, 54, , 19, 1, 3
2022/8/23, 76, 50, , 25, 1, 4
2022/8/24, 72, 57, , 33, 1, 4
2022/8/25, 65, 61, , 34, 1, 4
2022/8/26, 78, 70, , 32, 2, 5
2022/8/27, 98, 70, , 26, 3, 6
2022/8/28, 112, 52, , 19, 2, 4
2022/8/29, 70, 42, , 19, , 2
2022/8/30, 51, 21, , 10, , 1
2022/8/31, 25, 11, , 8, , 1
2022/9/1, 8, 10, , 9, , 1
2022/9/2, 8, 15, , 14, , 2
2022/9/3, 16, 16, , 15, , 1
2022/9/4, 18, 18, , 16, , 2
2022/9/5, 18, 11, , 11, 1, 1
2022/9/6, 14, 11, , 13, , 
2022/9/7, 16, 13, , 11, , 1
2022/9/8, 14, 20, , 15, 1, 2
2022/9/9, 18, 48, , 26, 2, 11
2022/9/10, 65, 37, , 18, 1, 3
2022/9/11, 61, 29, , 19, 6, 2
2022/9/12, 50, 24, , 13, 3, 1
2022/9/13, 37, 15, , 12, 1, 2
2022/9/14, 39, 17, , 15, 1, 2
2022/9/15, 33, 23, , 16, , 3
2022/9/16, 43, 17, , 15, 1, 1
2022/9/17, 26, 18, , 15, , 1
2022/9/18, 39, 11, , 9, , 2
2022/9/19, 17, 16, , 10, , 2
2022/9/20, 23, 32, , 17, 2, 7
2022/9/21, 54, 17, , 14, 1, 1
2022/9/22, 41, 22, , 14, 1, 1
2022/9/23, 37, 8, , 10, 1, 1
2022/9/24, 14, 9, , 7, 1, 2
2022/9/25, 15, 12, , 9, 1, 2
2022/9/26, 24, 22, , 12, 2, 6
2022/9/27, 58, 14, , 13, 1, 1
2022/9/28, 25, 23, , 16, 1, 2
2022/9/29, 43, 24, , 14, 1, 1
2022/9/30, 55, 23, , 15, 1, 2
2022/5/31, 30, 23, 16, 22, , 1
2022/6/1, 45, 27, 28, 20, , 3
2022/6/2, 40, 25, 32, 14, , 1
2022/6/3, 43, 21, 26, 15, , 
2022/6/4, 24, 19, 31, 14, , 
2022/6/5, 48, 31, 28, 17, , 
2022/6/6, 35, 26, 28, 17, , 1
2022/6/7, 22, 26, 30, 16, 1, 2
