date, pm25, pm10, o3, no2, so2, co
2021/11/12, 35, , , 7, , 1
2021/11/13, 24, , , 8, , 1
2021/11/14, 19, , , 6, 1, 1
2021/11/15, 21, , , 7, , 1
2021/11/16, 22, , , 9, , 1
2021/11/17, 31, , 18, 9, , 
2021/11/18, 52, , 7, 10, , 
2021/11/19, 39, , 21, 9, , 2
2021/11/20, 19, , 27, 8, , 1
2021/11/21, 22, , 22, 6, , 
2021/11/22, 24, , 20, 10, , 3
2021/11/23, 30, , 14, 10, , 1
2021/11/24, 25, , 21, 9, , 2
2021/11/25, 21, , 21, 8, , 1
2021/11/26, 45, 15, 8, 14, , 2
2021/11/27, 47, 9, 13, 9, , 1
2021/11/28, 36, 21, 6, 20, , 2
2021/11/29, 48, 5, 17, 9, , 
2021/11/30, 20, 8, 26, 7, , 1
2021/12/1, 27, 9, 25, 12, , 1
2021/12/2, 25, 12, 9, 11, , 
2021/12/3, 42, 8, 23, 8, , 1
2021/12/4, 28, 14, 7, 21, , 1
2021/12/5, 50, 24, 2, 20, , 3
2021/12/6, 63, 13, 5, 20, , 1
2021/12/7, 44, 12, 5, 11, , 2
2021/12/8, 47, 10, 7, 11, , 1
2021/12/9, 44, 19, 2, 24, , 4
2021/12/10, 57, 18, 2, 24, , 4
2021/12/11, 56, 23, 3, 20, , 3
2021/12/12, 67, 14, 6, 14, , 4
2021/12/13, 45, 15, , 17, , 3
2021/12/14, 53, 16, 3, 17, , 4
2021/12/15, 42, 5, 19, 10, , 1
2021/12/16, 12, 6, 10, 10, , 
2021/12/17, 17, 6, 17, 9, , 
2021/12/18, 14, 5, 14, 8, , 1
2021/12/19, 25, 9, 14, 8, , 1
2021/12/20, 28, 9, 22, 9, , 
2021/12/21, 25, 11, 5, 13, , 3
2021/12/22, 39, 10, 17, 10, , 1
2021/12/23, 31, 9, 22, 9, , 1
2021/12/24, 34, 14, 27, 12, , 2
2021/12/25, 47, 7, 26, 7, , 1
2021/12/26, 26, 14, 23, 8, , 2
2021/12/27, 39, 22, 16, 18, , 4
2021/12/28, 55, 33, , 31, 1, 7
2021/12/29, 89, 21, 1, 26, , 3
2021/12/30, 61, 13, 5, 15, , 2
2021/12/31, 47, 12, 19, 9, , 3
2022/1/1, 43, 5, 28, 5, , 1
2022/1/2, 19, 11, 24, 18, , 2
2021/7/1, 34, 14, 13, 5, , 1
2021/7/2, 29, 11, 18, 5, , 2
2021/7/3, 23, 18, 14, 7, , 1
2021/7/4, 34, 18, 33, 9, , 
2021/7/5, 31, 24, 40, 13, , 1
2021/7/6, 40, 40, 66, 15, , 1
2021/7/7, 54, 34, 99, 12, , 1
2021/7/8, 58, 28, 54, 9, , 1
2021/7/9, 51, 28, 60, 7, , 1
2021/7/10, 55, 20, 41, 9, , 1
2021/7/11, 53, 24, 87, 11, , 1
2021/7/12, 44, 40, 98, 15, , 2
2021/7/13, 77, 34, 93, 10, , 1
2021/7/14, 99, 37, 45, 18, , 2
2021/7/15, 59, 27, 48, 9, , 1
2021/7/16, 54, 24, 40, 6, , 2
2021/7/17, 57, 26, 61, 8, , 2
2021/7/18, 54, 17, 32, 6, , 
2021/7/19, 39, 15, 33, 5, , 
2021/7/20, 32, 16, 29, 7, , 
2021/7/21, 27, 13, 29, 8, , 1
2021/7/22, 23, 18, 25, 8, , 1
2021/7/23, 29, 15, 28, 7, , 1
2021/7/24, 27, 27, 33, 10, , 2
2021/7/25, 41, 31, 40, 11, , 2
2021/7/26, 45, 27, 62, 24, , 2
2021/7/27, 42, 39, 26, 35, , 2
2021/7/28, 61, 21, 34, 14, , 1
2021/7/29, 51, 20, 24, 17, , 2
2021/7/30, 45, 22, 42, 12, , 1
2021/7/31, 40, 30, 35, 13, , 1
2021/8/1, 58, 32, 38, 22, , 4
2021/8/2, 63, 11, 34, 11, , 1
2021/8/3, 25, 16, 31, 14, , 1
2021/8/4, 29, 25, 16, 26, , 1
2021/8/5, 38, 32, 23, 33, , 3
2021/8/6, 66, 34, 25, 23, , 3
2021/8/7, 66, 35, 25, 24, , 4
2021/8/8, 62, 33, 53, 19, , 3
2021/8/9, 58, 37, 42, 24, , 2
2021/8/10, 65, 22, 16, 25, , 2
2021/8/11, 57, 23, 24, 17, , 3
2021/8/12, 50, 23, 30, 12, , 
2021/8/13, 32, 23, 39, 14, , 2
2021/8/14, 39, 30, 46, 15, , 4
2021/8/15, 52, 29, 50, 16, , 2
2021/8/16, 53, 40, 56, 33, , 4
2021/8/17, 58, 40, 55, 30, , 2
2021/8/18, 70, 20, 31, 15, , 1
2021/8/19, 35, 22, 41, 17, , 3
2021/8/20, 37, 15, 21, 14, , 2
2021/8/21, 31, 15, 29, 12, , 1
2021/8/22, 35, 17, 31, 13, , 2
2021/8/23, 25, 17, 27, 14, , 1
2021/8/24, 28, 25, 23, 18, 1, 1
2021/8/25, 38, 32, 14, 17, , 3
2021/8/26, 59, 32, 25, 12, , 3
2021/8/27, 71, 21, 26, 10, , 1
2021/8/28, 27, 41, 26, 19, , 4
2021/8/29, 63, 39, 8, 17, , 4
2021/8/30, 74, 28, 28, 13, , 5
2021/8/31, 58, 20, 18, 7, , 2
2021/9/1, 47, 14, 19, 5, , 2
2021/9/2, 27, 8, 19, 6, , 2
2021/9/3, 18, 9, 18, 4, , 2
2021/9/4, 20, 11, 16, 5, , 1
2021/9/5, 23, 14, 26, 5, , 1
2021/9/6, 24, 17, 16, 6, , 1
2021/9/7, 24, 16, 20, 7, , 1
2021/9/8, 34, 17, 23, 5, , 1
2021/9/9, 39, 16, 18, 6, , 3
2021/9/10, 39, 29, 6, 14, , 3
2021/9/11, 52, 30, 16, 9, , 2
2021/9/12, 66, 24, 37, 7, , 1
2021/9/13, 55, 15, 28, 6, , 1
2021/9/14, 18, 15, 24, 6, , 1
2021/9/15, 23, 13, 15, 7, , 1
2021/9/16, 22, 21, 16, 8, , 2
2021/9/17, 29, 18, 17, 9, , 3
2021/9/18, 31, 21, 18, 7, , 1
2021/9/19, 31, 8, 19, 7, , 1
2021/9/20, 26, 7, 21, 8, , 1
2021/9/21, 21, 9, 5, 9, , 1
2021/9/22, 23, 15, 1, 12, , 4
2021/9/23, 44, 19, 11, 12, , 1
2021/9/24, 29, 14, 6, 12, , 2
2021/9/25, 34, 7, 12, 5, , 
2021/9/26, 20, 22, 11, 5, , 1
2021/9/27, 42, 21, 13, 7, , 1
2021/9/28, 37, 28, 16, 7, , 1
2021/9/29, 45, 22, 11, 8, , 2
2021/9/30, 41, 25, 9, 7, , 1
2021/4/1, 18, 14, 30, 12, , 
2021/4/2, 24, 25, 31, 11, , 1
2021/4/3, 45, 27, 34, 7, , 
2021/4/4, 37, 27, 34, 9, , 
2021/4/5, 33, 39, 37, 9, , 
2021/4/6, 50, 27, 32, 14, , 
2021/4/7, 54, 9, 27, 11, , 
2021/4/8, 37, 29, 32, 10, , 
2021/4/9, 30, 51, 37, 12, , 
2021/4/10, 41, 70, 49, 14, , 1
2021/4/11, 62, 103, 42, 27, , 2
2021/4/12, 66, 92, 40, 26, , 1
2021/4/13, 87, 76, 43, 19, , 
2021/4/14, 93, 58, 33, 19, , 
2021/4/15, 73, 38, 33, 9, , 
2021/4/16, 37, 41, 36, 9, , 
2021/4/17, 41, 30, 35, 11, , 
2021/4/18, 41, 31, 32, 9, , 
2021/4/19, 42, 31, 32, 11, , 
2021/4/20, 40, 8, 21, 11, , 
2021/4/21, 29, 21, 29, 16, , 
2021/4/22, 51, 21, 33, 13, , 
2021/4/23, 38, 7, 26, 9, , 
2021/4/24, 21, 15, 27, 6, , 
2021/4/25, 17, 24, 29, 9, , 
2021/4/26, 28, 25, 20, 14, , 
2021/4/27, 35, 13, 24, 8, , 
2021/4/28, 36, 22, 37, 11, , 
2021/4/29, 29, 35, 32, 21, , 1
2021/4/30, 54, 20, 40, 9, , 1
2021/5/1, 36, 37, 39, 19, , 1
2021/5/2, 51, 21, 32, 15, , 
2021/5/3, 38, 7, 32, 8, , 
2021/5/4, 15, 15, 37, 11, , 1
2021/5/5, 30, 22, 37, 21, , 2
2021/5/6, 47, 19, 41, 10, , 1
2021/5/7, 28, 16, 26, 19, , 
2021/5/8, 36, 10, 30, 7, , 
2021/5/9, 25, 17, 43, 10, , 
2021/5/10, 33, 29, 39, 15, , 
2021/5/11, 36, 41, 35, 22, , 1
2021/5/12, 64, 23, 38, 16, , 
2021/5/13, 32, 32, 40, 22, , 1
2021/5/14, 47, 31, 39, 17, , 2
2021/5/15, 56, 30, 45, 12, , 1
2021/5/16, 41, 56, 46, 21, , 2
2021/5/17, 58, 69, 51, 25, , 2
2021/5/18, 70, 49, 49, 16, , 
2021/5/19, 57, 31, 32, 18, , 2
2021/5/20, 44, 16, 28, 11, , 1
2021/5/21, 25, 24, 47, 10, , 
2021/5/22, 36, 25, 56, 11, , 1
2021/5/23, 37, 18, 40, 8, , 
2021/5/24, 30, 21, 40, 9, , 
2021/5/25, 27, 39, 48, 20, , 2
2021/5/26, 48, 25, 25, 13, , 1
2021/5/27, 52, 29, 31, 16, , 3
2021/5/28, 57, 16, 29, 10, , 2
2021/5/29, 35, 13, 32, 7, , 1
2021/5/30, 17, 14, 26, 8, , 1
2021/5/31, 25, 23, 34, 10, , 2
2021/6/1, 36, 17, 33, 10, , 
2021/6/2, 32, 17, 40, 10, , 1
2021/6/3, 31, 20, 31, 11, , 
2021/6/4, 36, 28, 42, 13, 1, 
2021/6/5, 44, 29, 32, 14, , 2
2021/6/6, 54, 19, 35, 14, , 2
2021/6/7, 43, 19, 27, 13, 1, 1
2021/6/8, 46, 14, 17, 10, , 2
2021/6/9, 37, 13, 17, 10, 1, 1
2021/6/23, 77, 52, 92, 11, , 2
2021/6/24, 80, 36, 69, 11, , 2
2021/6/25, 62, 27, 81, 7, , 1
2021/6/26, 55, 39, 77, 14, , 2
2021/6/27, 66, 26, 35, 11, , 1
2021/6/28, 55, 7, 17, 6, , 2
2021/6/29, 16, 13, 26, 7, , 1
2021/6/30, 23, 13, 18, 5, , 1
2021/1/4, 55, 24, 12, 22, , 2
2021/1/5, 64, 11, 17, 13, , 
2021/1/6, 39, 18, 10, 23, , 1
2021/1/7, 56, 17, 1, 12, , 
2021/1/8, 60, 13, , 10, , 1
2021/1/9, 55, 15, , 11, , 2
2021/1/10, 56, 20, , 14, , 1
2021/1/11, 66, 29, , 20, , 3
2021/1/12, 74, 21, 14, 20, , 3
2021/1/13, 58, 15, 10, 8, , 1
2021/1/14, 36, 16, 1, 17, , 2
2021/1/15, 54, 15, 8, 10, , 2
2021/1/16, 51, 15, 13, 11, , 1
2021/1/17, 50, 33, 1, 26, , 5
2021/1/18, 75, 24, 1, 22, , 5
2021/1/19, 67, 10, 9, 10, , 1
2021/1/20, 32, 13, 7, 13, , 2
2021/1/21, 46, 30, 5, 22, , 4
2021/1/22, 94, 18, 5, 13, , 2
2021/1/23, 62, 11, 7, 16, , 2
2021/1/24, 41, 15, 14, 18, , 1
2021/1/25, 50, 16, 15, 18, , 1
2021/1/26, 52, 7, 16, 9, , 2
2021/1/27, 22, 13, 9, 19, , 
2021/1/28, 37, 9, 11, 16, , 1
2021/1/29, 31, 8, 19, 8, , 
2021/1/30, 34, 11, 20, 10, , 
2021/1/31, 37, 9, 22, 9, , 1
2021/2/1, 29, 20, 2, 17, , 3
2021/2/2, 55, 16, 1, 29, , 3
2021/2/3, 57, 15, 12, 11, , 2
2021/2/4, 51, 9, 16, 6, , 2
2021/2/5, 35, 10, 25, 5, , 1
2021/2/6, 36, 10, 28, 4, , 
2021/2/7, 33, 14, 24, 12, , 2
2021/2/8, 37, 33, 14, 33, , 6
2021/2/9, 67, 8, 19, 12, , 1
2021/2/10, 31, 15, 10, 20, , 2
2021/2/11, 50, 16, 20, 8, , 1
2021/2/12, 40, 47, 25, 5, , 1
2021/2/13, 24, 8, 30, 6, , 1
2021/2/14, 23, 12, 24, 13, , 3
2021/2/15, 35, 11, 22, 14, , 2
2021/2/16, 32, 12, 17, 14, , 2
2021/2/17, 35, 13, 15, 14, , 2
2021/2/18, 49, 11, 27, 7, , 1
2021/2/19, 40, 18, 8, 24, , 4
2021/2/20, 54, 25, 10, 31, , 5
2021/2/21, 77, 15, 13, 12, , 2
2021/2/22, 55, 15, 11, 18, , 2
2021/2/23, 46, 15, 10, 20, , 2
2021/2/24, 44, 16, 8, 9, , 2
2021/2/25, 36, 17, 31, 8, , 2
2021/2/26, 27, 10, 30, 6, , 1
2021/2/27, 23, 9, 18, 9, , 
2021/2/28, 22, 10, 24, 11, , 1
2021/3/1, 25, 8, 32, 5, , 
2021/3/2, 19, 9, 34, 5, , 
2021/3/3, 17, 9, 31, 8, , 1
2021/3/4, 14, 14, 32, 9, , 
2021/3/5, 28, 18, 31, 8, , 
2021/3/6, 30, 8, 32, 6, , 1
2021/3/7, 20, 8, 33, 6, , 1
2021/3/8, 26, 16, 29, 10, , 2
2021/3/9, 51, 18, 31, 14, , 3
2021/3/10, 51, 21, 29, 18, , 3
2021/3/11, 47, 16, 30, 13, , 1
2021/3/12, 35, 16, 26, 9, , 2
2021/3/13, 45, 18, 23, 10, , 3
2021/3/14, 55, 14, 26, 10, , 2
2021/3/15, 46, 19, 22, 19, , 4
2021/3/16, 51, 56, 16, 28, , 2
2021/3/17, 58, 54, 20, 17, , 2
2021/3/18, 54, 9, 27, 8, , 1
2021/3/19, 24, 10, 33, 8, , 
2021/3/20, 30, 8, 32, 6, , 1
2021/3/21, 27, 9, 28, 8, , 
2021/3/22, 28, 14, 25, 10, , 1
2021/3/23, 27, 22, 30, 14, , 1
2021/3/24, 37, 17, 33, 10, , 1
2021/3/25, 29, 17, 28, 11, , 2
2021/3/26, 44, 21, 38, 10, , 1
2021/3/27, 36, 37, 34, 19, , 1
2021/3/28, 49, 57, 29, 27, , 2
2021/3/29, 45, 34, 40, 10, , 2
2021/3/30, 38, 8, 37, 8, , 2
2021/3/31, 32, 6, 11, 11, , 2
2020/10/1, 64, 48, 21, 26, , 1
2020/10/2, 67, 48, 11, 26, , 2
2020/10/3, 79, 44, 22, 22, , 1
2020/10/4, 73, 40, 23, 17, , 
2020/10/5, 64, 40, 23, 10, , 
2020/10/6, 63, 48, 22, 13, , 
2020/10/7, 62, 47, 21, 12, , 1
2020/10/8, 63, 37, 14, 13, , 1
2020/10/9, 61, 44, 1, 14, , 2
2020/10/10, 75, 92, 6, 18, , 1
2020/10/11, 98, 77, 1, 13, , 1
2020/10/12, 84, 71, 13, 10, , 
2020/10/13, 85, 58, 2, 17, , 2
2020/10/14, 89, 22, 21, 12, , 2
2020/10/15, 43, 7, 11, 5, , 
2020/10/16, 18, 20, 8, 10, , 
2020/10/17, 32, 8, 14, 8, , 
2020/10/18, 20, 7, 16, 4, , 
2020/10/19, 19, 6, 15, 3, , 
2020/10/20, 17, 10, 12, 6, , 
2020/10/21, 22, 14, 4, 10, , 
2020/10/22, 44, 14, 19, 5, , 
2020/10/23, 31, 10, 17, 4, , 1
2020/10/24, 25, 13, 11, 6, , 
2020/10/25, 28, 22, 12, 9, , 1
2020/10/26, 31, 26, 9, 15, , 
2020/10/27, 42, 20, 5, 9, , 
2020/10/28, 39, 29, 7, 11, , 
2020/10/29, 51, 47, , 17, , 1
2020/10/30, 62, 47, , 11, , 1
2020/10/31, 72, 11, 8, 5, , 
2020/11/1, 25, 18, 1, 9, , 1
2020/11/2, 39, 21, 1, 11, , 
2020/11/3, 57, 14, 7, 5, , 
2020/11/4, 33, 8, 17, 5, , 
2020/11/5, 19, , 20, 3, , 
2020/11/6, 18, , 23, 3, , 
2020/11/7, 26, , 17, 3, , 1
2020/11/8, 15, , 22, 3, , 
2020/11/9, 18, , 19, 3, , 
2020/11/10, 19, , 16, 4, , 
2020/11/11, 29, , 11, 6, , 1
2020/11/12, 35, , 5, 5, , 
2020/11/13, 32, , , 13, , 2
2020/11/14, 56, , 8, 13, , 1
2020/11/15, 40, , 6, 12, , 1
2020/11/16, 38, , 9, 13, , 
2020/11/17, 38, , 13, 5, , 
2020/11/18, 32, , 9, 4, , 
2020/11/19, 37, , 15, 4, , 
2020/11/20, 46, , , 4, , 1
2020/11/21, 27, , , 3, , 
2020/11/22, 15, , , 6, , 
2020/11/23, 37, , , 4, , 1
2020/11/24, 31, , , 4, , 
2020/11/25, 27, , , 9, , 1
2020/11/26, 26, , , 6, , 1
2020/11/27, 46, , , 9, , 2
2020/11/28, 63, , , 9, , 1
2020/11/29, 37, , , 10, , 1
2020/11/30, 32, , , 11, , 1
2020/12/1, 43, , , 16, , 2
2020/12/2, 65, , , 22, , 1
2020/12/3, 65, , 2, 16, , 
2020/12/4, 61, , 8, 14, , 1
2020/12/5, 56, , 5, 19, , 1
2020/12/6, 51, , 2, 23, , 2
2020/12/7, 59, , , 32, , 5
2020/12/8, 88, , , 31, , 3
2020/12/9, 73, , , 32, , 2
2020/12/10, 70, , , 30, , 2
2020/12/11, 64, , , 29, , 3
2020/12/12, 79, , 5, 24, , 1
2020/12/13, 51, 34, 2, 22, , 1
2020/12/14, 57, 22, , 18, , 1
2020/12/15, 65, 13, 5, 11, , 
2020/12/16, 41, 7, 9, 8, , 
2020/12/17, 15, 9, 1, 11, , 
2020/12/18, 21, 14, , 18, , 
2020/12/19, 47, 12, , 13, , 
2020/12/20, 45, 8, 5, 10, , 
2020/12/21, 26, 7, 16, 8, , 
2020/12/22, 25, 11, 13, 9, , 
2020/12/23, 25, 16, 9, 13, , 1
2020/12/24, 53, 13, 9, 15, , 1
2020/12/25, 50, 9, 7, 10, , 1
2020/12/26, 31, 11, 14, 5, , 2
2020/12/27, 45, 17, 5, 19, , 4
2020/12/28, 54, 17, 4, 22, , 3
2020/12/29, 49, 21, 7, 20, , 3
2020/12/30, 60, 24, , 20, , 2
2020/12/31, 69, 23, 10, 17, , 1
2021/1/1, 76, 16, 13, 14, , 2
2021/1/2, 54, 8, 16, 10, , 1
2021/1/3, 27, 15, 15, 12, , 2
2020/7/1, 37, 11, , 6, , 1
2020/7/2, 54, 12, , 7, , 1
2020/7/3, 45, , , 8, , 
2020/7/4, 47, , , 8, , 
2020/7/5, 45, , , 6, , 
2020/7/6, 55, , , , , 
2020/7/20, 27, 16, , 2, , 
2020/7/21, 31, 13, , 2, , 
2020/7/22, 25, 14, , 1, , 
2020/7/23, 19, 20, , 5, , 
2020/7/24, 32, 26, , 4, , 
2020/7/25, 39, 37, , 10, , 1
2020/7/26, 56, 38, , 14, , 
2020/7/27, 63, 36, , 7, , 2
2020/7/28, 58, 31, , 5, , 
2020/7/29, 52, 13, , 2, , 
2020/7/30, 22, 14, , 2, , 
2020/7/31, 17, 16, , 4, , 
2020/8/1, 27, 14, , 2, , 1
2020/8/2, 37, 20, , 4, , 
2020/8/3, 34, 29, , 5, , 1
2020/8/4, 46, 40, , 11, , 1
2020/8/5, 63, 35, , 7, , 
2020/8/6, 58, 19, , 6, , 
2020/8/7, 29, 20, , 7, , 
2020/8/8, 41, 19, , 7, , 
2020/8/9, 38, 24, , 8, , 
2020/8/10, 44, 14, , 8, , 
2020/8/11, 24, 9, , 8, , 
2020/8/12, 18, 8, , 9, , 
2020/8/13, 14, 26, , 11, , 
2020/8/14, 27, 40, , 9, , 
2020/8/15, 38, 27, , 9, , 4
2020/8/16, 48, 22, , 8, , 
2020/8/17, 31, 27, , 12, , 
2020/8/18, 31, 30, , 13, , 
2020/8/19, 44, 31, 17, 15, , 
2020/8/20, 34, 36, 21, 12, , 
2020/8/21, 40, 29, 26, 11, , 
2020/8/22, 44, 29, 34, 11, , 
2020/8/23, 54, 23, 27, 11, , 
2020/8/24, 50, 19, 29, 10, , 1
2020/8/25, 40, 19, 14, 12, , 
2020/8/26, 44, 20, 18, 11, , 
2020/8/27, 30, 16, 12, 9, , 
2020/8/28, 32, 16, 20, 7, , 
2020/8/29, 29, 24, 19, 10, , 1
2020/8/30, 53, 29, 37, 10, , 1
2020/8/31, 51, 18, 26, 7, , 1
2020/9/1, 43, 18, 18, 11, , 
2020/9/2, 33, 31, 23, 19, , 
2020/9/3, 43, 44, 19, 22, , 
2020/9/4, 57, 47, 14, 20, , 5
2020/9/5, 64, 48, 33, 14, , 3
2020/9/6, 72, 33, 28, 14, , 5
2020/9/7, 53, 21, 15, 12, , 3
2020/9/8, 37, 9, 14, 9, , 2
2020/9/9, 18, 11, 14, 8, , 2
2020/9/10, 23, 17, 16, 1, , 2
2020/9/11, 23, 17, 22, 4, , 1
2020/9/12, 29, 20, 23, 3, , 1
2020/9/13, 39, 20, 21, 2, , 1
2020/9/14, 28, 16, 18, 2, , 
2020/9/15, 24, 20, 18, 7, , 
2020/9/16, 30, 20, 24, 6, , 1
2020/9/17, 32, 6, 10, 2, , 
2020/9/18, 15, 12, 16, 1, , 
2020/9/19, 21, 13, 20, 1, , 
2020/9/20, 21, 21, 17, 3, , 
2020/9/21, 25, 24, 27, 3, , 
2020/9/22, 30, 37, 25, 7, , 2
2020/9/23, 54, 47, 24, 10, , 2
2020/9/24, 69, 63, 14, 26, , 3
2020/9/25, 87, 51, 14, 23, , 1
2020/9/26, 70, 50, 19, 18, , 
2020/9/27, 60, 44, 7, 18, , 
2020/9/28, 64, 57, 8, 17, , 1
2020/9/29, 65, 45, 13, 22, , 1
2020/9/30, 59, 47, 19, 26, , 2
2020/6/29, 23, 7, , 3, , 1
2020/6/30, 36, 18, , 12, , 1
2018/11/27, 22, 8, , 8, , 1
2018/11/28, 31, 9, , 8, , 1
2018/11/29, 21, 8, , 6, , 1
2018/11/30, 27, 11, , 12, , 2
2018/12/1, 63, 28, , 28, , 7
2018/12/2, 16, 11, , 13, , 1
2018/12/3, 35, 14, , 9, , 2
2018/12/4, 48, 20, , 12, , 2
2018/12/5, 39, 17, , 10, , 2
2018/12/6, 33, 11, , 14, , 2
2018/12/7, 10, 4, , 6, , 1
2018/12/8, 15, 7, , 15, , 2
2018/12/9, 39, , , 15, , 2
2018/12/10, 31, 23, , 15, , 3
2018/12/11, 39, 13, , 15, , 2
2018/12/12, 36, 9, , 7, , 2
2018/12/13, 24, 8, , 7, , 1
2018/12/14, 29, 10, , 7, , 1
2018/5/31, 5, , , , , 
2018/6/2, 30, 18, , 2, 1, 1
2023/10/5, , 9, 16, 5, , 
2023/10/6, , 6, 21, 6, , 1
2023/7/31, , 34, , 12, , 2
2023/9/10, , 33, 10, , , 
2023/9/11, , 45, 15, 27, , 2
2023/9/25, , 37, 12, 17, , 3
2023/4/28, , 23, 32, 10, , 4
2023/1/22, , 22, 13, , , 
2023/1/23, , 10, 11, 12, , 1
2023/2/20, , 30, 19, , , 
2023/2/21, , 25, 21, , , 
2023/2/22, , 17, 25, , , 
2023/2/23, , 14, 20, , , 
2023/2/24, , 14, 15, 20, , 1
2023/3/10, , 13, , , , 
2023/3/11, , 6, , 7, , 1
2022/10/7, , 15, , 13, , 
2022/10/11, , 33, 4, 17, 1, 5
2022/10/31, , 20, 19, , 1, 
2022/11/1, , 21, 11, , , 
2022/11/2, , 21, 10, , , 
2022/11/3, , 14, , 9, , 2
2022/11/7, , 10, , , , 
2022/11/8, , 12, 11, , , 
2022/11/9, , 26, 14, , , 
2022/11/10, , 12, 10, , , 
2022/11/11, , 6, 22, 8, , 1
2022/9/1, , 9, 20, 7, , 2
2022/9/2, , 12, 22, 9, , 2
2022/9/22, , 11, 15, 10, , 2
2022/9/23, , 5, 4, 7, , 2
2022/5/28, , 18, , 11, , 1
2022/6/20, , 26, 8, 15, , 1
2022/6/21, , 25, 28, 9, , 1
2022/2/22, , 8, 24, 6, , 1
2021/6/10, , 14, 19, 9, 1, 1
2021/6/11, , 23, 35, 12, 1, 3
2021/6/12, , 27, 44, 8, , 2
2021/6/13, , 22, 55, 9, , 1
2021/6/14, , 28, 52, 10, , 1
2021/6/15, , 17, 42, 7, , 
2021/6/16, , 19, 40, 13, , 1
2021/6/17, , 30, 56, 15, , 1
2021/6/18, , 25, 71, 11, , 2
2021/6/19, , 27, 71, 9, , 2
2021/6/20, , 32, 80, 11, , 3
2021/6/21, , 57, 86, 19, , 4
2021/6/22, , 54, 139, 12, , 1
2020/7/13, , 6, , , , 
2020/7/14, , 16, , , , 
2020/7/15, , 9, , , , 
2020/7/16, , 12, , , , 
2020/7/17, , 15, , , , 
2020/7/18, , 16, , , , 
2020/7/19, , 18, , 3, , 
2020/4/3, , 22, 33, 5, , 1
2020/4/4, , 10, 26, 4, , 1
2020/4/5, , 9, 25, 4, , 
2020/4/6, , 7, 20, 5, , 1
2020/4/7, , 16, 21, 13, , 2
2020/4/8, , 24, 31, 6, , 1
2020/4/9, , 15, 31, 7, , 1
2020/4/10, , 9, 25, 3, , 1
2020/4/11, , 9, 26, 4, , 1
2020/4/12, , 9, 28, 7, , 1
2020/4/13, , 33, 36, 10, , 1
2020/4/14, , 19, 23, 5, , 1
2020/4/15, , 6, 24, 5, , 1
2020/4/16, , 3, 21, 4, , 1
2020/4/17, , 6, 24, 3, , 1
2020/4/18, , 5, 23, 3, , 1
2020/4/19, , 6, 20, 6, , 1
2020/4/20, , 8, 24, 6, , 1
2020/4/21, , 7, 29, 4, , 1
2020/4/22, , 10, 30, 3, , 1
2020/4/23, , 10, 31, 4, , 1
2020/4/24, , 16, 27, 13, , 1
2020/4/25, , 8, 26, 4, , 1
2020/4/26, , 10, 31, 7, , 1
2020/4/27, , 17, 30, 14, , 2
2020/4/28, , 9, 28, 5, , 1
2020/4/29, , 10, 31, 5, , 1
2020/4/30, , 7, 21, 4, , 1
2020/5/1, , 11, 25, 6, , 1
2020/5/2, , 16, 29, 9, , 1
2020/5/3, , 20, 33, 13, , 1
2020/5/4, , 17, 19, 14, , 1
2020/5/5, , 17, 23, 11, , 1
2020/5/6, , 15, 25, 12, , 1
2020/5/7, , 10, 15, 6, , 1
2020/5/8, , 8, 20, 5, , 1
2020/5/9, , 9, 26, 4, , 1
2020/5/10, , 12, 30, 4, , 1
2020/5/11, , 13, 36, 6, , 1
2020/5/12, , 22, 35, 5, , 1
2020/5/13, , 7, 24, 3, , 1
2020/5/14, , 11, 28, 6, , 1
2020/5/15, , 9, 28, 4, , 1
2020/5/16, , 12, 30, 7, , 1
2020/5/17, , 9, 27, 5, , 1
2020/5/18, , 6, 22, 4, , 1
2020/5/19, , 4, 24, 1, , 1
2020/5/29, , 10, , 13, , 1
2020/5/30, , 12, , 4, , 1
2020/5/31, , 5, , 4, , 1
2020/6/1, , 6, , 5, , 1
2020/6/2, , 8, , 4, , 1
2020/6/3, , 7, , 6, , 1
2020/6/4, , 7, , 8, , 1
2020/6/5, , 10, , 9, , 1
2020/6/6, , 16, , 9, , 2
2020/6/7, , 18, , 9, , 1
2020/6/8, , 30, 27, 20, , 3
2020/6/9, , 28, 26, 18, , 2
2020/6/10, , 17, 25, 11, , 1
2020/6/11, , 19, 32, 12, , 2
2020/6/12, , 11, 16, 7, , 1
2020/6/13, , 7, 18, 4, , 1
2020/6/14, , 12, 23, 7, , 1
2020/6/15, , 22, 17, 15, , 1
2020/6/16, , 26, , 13, , 2
2020/6/17, , 23, , 10, , 1
2020/6/18, , 32, , 16, , 2
2020/6/19, , 28, , 14, , 2
2020/6/20, , 22, , 7, , 2
2020/6/21, , 6, , 4, , 1
2020/6/22, , 12, , 10, , 2
2020/6/23, , 19, , 19, , 2
2020/6/24, , 13, , 4, , 1
2020/6/25, , 18, , 9, , 1
2020/6/26, , 13, , 8, , 2
2020/6/27, , 17, , 6, , 2
2020/6/28, , 15, , 7, , 2
2020/1/1, , 5, 14, 4, , 1
2020/1/2, , 5, 16, 4, , 
2020/1/3, , 8, 12, 5, , 1
2020/1/4, , 14, 20, 5, , 1
2020/1/5, , 7, 17, 6, , 1
2020/1/6, , 6, 18, 6, , 1
2020/1/7, , 6, 17, 6, , 1
