date, pm25, pm10, o3, no2, so2, co
2021/8/17, 78, 36, 16, 22, , 7
2021/8/18, 78, 17, 9, 16, , 3
2021/8/19, 52, 15, 16, 14, , 2
2021/8/20, 50, 13, 8, 10, 1, 1
2021/8/21, 45, 10, 11, 11, 1, 3
2021/8/22, 43, 14, 9, 12, 1, 1
2021/8/23, 44, 14, 7, 14, 1, 5
2021/8/24, 46, 15, 8, 14, 1, 3
2021/8/25, 55, 21, 5, 16, 1, 3
2021/8/26, 62, 25, 12, 12, 1, 1
2021/8/27, 74, 14, 10, 8, 1, 1
2021/8/28, 37, 29, 7, 16, 1, 3
2021/8/29, 65, 27, 4, 25, , 3
2021/8/30, 77, 31, 9, 16, , 2
2021/8/31, 69, 12, 4, 16, , 3
2021/9/1, 52, 5, 6, 10, , 2
2021/9/2, 34, 6, 4, 11, , 1
2021/9/3, 29, 4, 6, 5, , 
2021/9/4, 26, 5, 3, 8, , 2
2021/9/5, 32, 9, 9, 10, , 1
2021/9/6, 33, 13, 1, 11, , 1
2021/9/7, 42, 13, 2, 9, , 1
2021/9/8, 41, 12, 6, 9, , 1
2021/9/9, 49, 13, 3, 10, , 1
2021/9/10, 50, 16, , 16, , 1
2021/9/11, 62, 20, 2, 15, , 2
2021/9/12, 77, 27, 11, 15, , 2
2021/9/13, 71, 9, 6, 5, , 1
2021/9/14, 25, 8, 5, 14, , 1
2021/9/15, 31, 7, 3, 13, , 2
2021/9/16, 35, 7, 3, 18, , 1
2021/9/17, 42, 11, 4, 18, , 2
2021/9/18, 48, 9, 3, 12, , 
2021/9/19, 36, 4, 5, 11, , 1
2021/9/20, 31, 3, 7, 11, , 1
2021/9/21, 27, 5, 1, 10, , 2
2021/9/22, 36, 9, , 13, , 2
2021/9/23, 50, 7, , 12, , 2
2021/9/24, 45, 8, , 13, , 1
2021/9/25, 51, 3, , 8, , 1
2021/9/26, 24, 11, 4, 7, , 1
2021/9/27, 48, 8, 5, 11, , 1
2021/9/28, 48, 15, 1, 12, , 2
2021/9/29, 69, 9, , 11, , 1
2021/9/30, 47, 13, , 17, , 2
2021/4/1, 29, , 15, , , 
2021/4/2, 33, , 11, 29, 1, 2
2021/4/3, 52, 19, 6, 21, , 1
2021/4/4, 40, 18, 5, 18, , 
2021/4/5, 46, 34, 9, 15, , 2
2021/4/6, 59, 27, 9, 21, , 1
2021/4/7, 60, 16, 7, 18, , 1
2021/4/8, 39, , 10, 15, , 1
2021/4/9, 47, , 18, 19, 1, 
2021/4/10, 50, , 21, 21, 1, 2
2021/4/11, 76, 46, 22, 34, 1, 4
2021/4/12, 84, 85, 11, 24, 1, 3
2021/4/13, 95, 67, 14, 30, 2, 3
2021/4/14, 116, 67, 14, 35, 2, 4
2021/4/15, 109, 24, 18, 10, 1, 1
2021/4/16, 43, 26, 21, 10, 1, 
2021/4/17, 42, 23, 17, 11, 1, 1
2021/4/18, 42, 14, 13, 10, 1, 1
2021/4/19, 41, 13, , 19, , 2
2021/4/20, 47, 19, 1, 18, , 2
2021/4/21, 38, 20, 10, 18, , 1
2021/4/22, 59, 27, 14, 27, , 2
2021/4/23, 51, 4, 17, 14, , 1
2021/4/24, 21, 27, 14, 7, , 1
2021/4/25, 21, 22, 12, 10, , 1
2021/4/26, 38, 22, 4, 24, , 1
2021/4/27, 43, 10, 8, 12, , 1
2021/4/28, 33, 14, 19, 13, , 1
2021/4/29, 40, 29, 12, 24, , 2
2021/4/30, 62, 12, 27, 11, , 1
2021/5/1, 32, 25, 18, 23, , 2
2021/5/2, 56, 12, 14, 13, , 2
2021/5/3, 45, 7, 17, 10, , 
2021/5/4, 19, 14, 18, 15, , 2
2021/5/5, 40, 25, 13, 21, , 2
2021/5/6, 56, 15, 22, 13, , 1
2021/5/7, 29, 15, 8, 25, , 1
2021/5/8, 45, 6, 16, 11, , 1
2021/5/9, 29, 17, 25, 13, , 1
2021/5/10, 43, 21, 27, 18, , 2
2021/5/11, 48, 34, 17, 26, , 3
2021/5/12, 71, 13, 14, 18, , 1
2021/5/13, 41, 25, 18, 29, , 2
2021/5/14, 60, 26, 20, 20, , 2
2021/5/15, 61, 12, 21, 13, , 
2021/5/16, 54, 38, 27, 26, , 2
2021/5/17, 75, 55, 19, 20, 1, 1
2021/5/18, 72, 33, 19, 14, , 1
2021/5/19, 66, 19, 11, 19, , 1
2021/5/20, 60, 12, 6, 14, , 1
2021/5/21, 47, 17, 22, 15, , 2
2021/5/22, 52, 19, 21, 12, , 1
2021/5/23, 46, 18, 20, 10, , 1
2021/5/24, 39, 24, 21, 18, , 1
2021/5/25, 45, 25, 19, 24, , 2
2021/5/26, 66, 20, 8, 21, , 2
2021/5/27, 63, 24, 11, 22, , 2
2021/5/28, 66, 22, 15, 24, , 3
2021/5/29, 58, 10, 16, 5, , 1
2021/5/30, 24, 18, 7, 10, , 
2021/5/31, 35, 17, 19, 13, , 1
2021/6/1, 43, 14, 15, 11, , 1
2021/6/2, 40, 16, 21, 10, , 1
2021/6/3, 39, 20, 17, 12, , 1
2021/6/4, 38, 26, 24, 12, , 
2021/6/5, 46, 27, 18, 16, , 1
2021/6/6, 55, 15, 21, 22, , 2
2021/6/7, 53, 18, 13, 22, , 3
2021/6/8, 59, 14, 7, 12, , 1
2021/6/9, 47, 11, 8, 12, , 1
2021/6/10, 36, 12, 11, 15, , 1
2021/6/11, 45, 19, 18, 19, , 2
2021/6/12, 51, 14, 21, 17, , 2
2021/6/13, 46, 17, 25, 18, , 2
2021/6/14, 43, 25, 26, 29, , 4
2021/6/15, 57, 12, 23, 17, , 2
2021/6/16, 34, 20, 25, 17, , 1
2021/6/17, 48, 44, 17, 20, , 1
2021/6/18, 68, 47, 26, 15, , 2
2021/6/19, 71, 20, 27, 15, , 2
2021/6/20, 64, 43, 26, 22, , 2
2021/6/21, 67, 51, 27, 33, , 5
2021/6/22, 92, 53, 39, 30, , 3
2021/6/23, 102, 49, 28, 33, , 3
2021/6/24, 100, 35, 17, 21, , 1
2021/6/25, 85, 31, 27, 17, 1, 1
2021/6/26, 67, 34, , 23, 1, 2
2021/6/29, 22, 11, 10, 7, , 1
2021/6/30, 34, 10, 9, 8, , 
2021/1/4, 61, 18, , 22, 1, 1
2021/1/5, 59, 14, , 18, 1, 1
2021/1/6, 54, 26, , 23, 1, 2
2021/1/7, 73, 21, , 16, 1, 1
2021/1/8, 59, 19, , 16, 1, 2
2021/1/9, 58, 15, , 18, 1, 2
2021/1/10, 53, 23, , 21, 1, 3
2021/1/11, 68, 28, , 23, 1, 3
2021/1/12, 77, 21, , 23, 1, 3
2021/1/13, 58, 20, , 20, 1, 1
2021/1/14, 36, 20, , 31, 2, 4
2021/1/27, 41, 10, 9, 26, 2, 2
2021/1/28, 55, 6, 12, 17, 1, 1
2021/1/29, 40, 6, 13, 15, 1, 1
2021/1/30, 43, 8, 15, 20, 1, 1
2021/1/31, 44, 5, 19, 16, 1, 1
2021/2/1, 35, 18, 7, 37, 1, 4
2021/2/2, 66, 16, 7, 36, 2, 3
2021/2/3, 64, 12, 14, 22, 1, 2
2021/2/4, 57, 7, 14, 13, 1, 1
2021/2/5, 38, 7, 24, 13, 1, 
2021/2/6, 38, 5, 23, 14, 1, 1
2021/2/7, 36, 6, 21, 23, , 2
2021/2/8, 40, 14, 15, 36, , 3
2021/2/9, 60, 7, 21, 24, , 1
2021/2/10, 39, 15, 16, 37, , 4
2021/2/11, 57, 8, 18, 26, , 2
2021/2/12, 48, 4, 23, 19, , 1
2021/2/13, 32, 3, 26, 15, , 1
2021/2/14, 28, 6, 13, 28, , 2
2021/2/15, 48, 6, 17, 35, , 2
2021/2/16, 48, 9, 15, 33, , 2
2021/2/17, 45, 11, 14, 32, , 2
2021/2/18, 55, 5, 18, 22, , 1
2021/2/19, 38, 13, 13, 40, , 2
2021/2/20, 66, 23, 12, 38, , 4
2021/2/21, 84, 11, 23, 20, , 2
2021/2/22, 53, 9, 21, 27, , 2
2021/2/23, 46, 12, 13, 32, , 4
2021/2/24, 50, 11, 11, 27, , 2
2021/2/25, 53, 9, 19, 20, , 2
2021/2/26, 39, 4, 22, 14, , 
2021/2/27, 27, 5, 16, 19, , 1
2021/2/28, 33, 6, 14, 22, , 3
2021/3/1, 38, 3, 20, 13, , 1
2021/3/2, 24, 4, 20, 16, , 1
2021/3/3, 23, 4, 20, 17, , 
2021/3/4, 24, 12, 20, 21, , 1
2021/3/5, 36, 13, 21, 23, , 1
2021/3/6, 39, 7, 25, 22, , 1
2021/3/7, 23, 8, 25, 13, , 1
2021/3/8, 29, 13, 27, 21, , 1
2021/3/9, 51, 15, 25, 21, , 2
2021/3/10, 54, 15, 21, 35, , 1
2021/3/11, 54, 18, 25, 23, , 1
2021/3/12, 47, 15, 24, 19, , 1
2021/3/13, 54, 17, 16, 18, , 2
2021/3/14, 62, 14, 22, 18, , 1
2021/3/15, 57, 23, 6, 29, , 4
2021/3/16, 64, 60, 14, 30, 1, 1
2021/3/17, 66, 67, 8, 31, , 3
2021/3/18, 72, 8, 15, 16, , 1
2021/3/19, 29, 10, 23, 14, , 
2021/3/20, 31, 8, 22, 14, , 
2021/3/21, 39, 8, 16, 15, , 1
2021/3/22, 32, 11, 22, 14, , 1
2021/3/23, 33, 21, 20, 31, , 3
2021/3/24, 52, 23, 19, 33, , 2
2021/3/25, 57, 22, 12, 33, , 3
2021/3/26, 60, 19, 28, 24, 1, 2
2021/3/27, 53, 31, 23, 36, 1, 3
2021/3/28, 64, 28, 25, 29, 2, 1
2021/3/29, 52, 21, 12, 19, 1, 1
2021/3/30, 46, 10, 18, 19, , 1
2021/3/31, 44, 5, 3, 11, , 
2020/10/1, 73, 50, 14, 13, 3, 4
2020/10/2, 76, 50, 12, 14, 2, 4
2020/10/3, 83, 48, 14, 11, 1, 4
2020/10/4, 77, 54, 15, 22, 2, 4
2020/10/5, 77, 52, 15, 29, 1, 4
2020/10/6, 69, 57, 11, 27, 2, 4
2020/10/7, 72, 57, 10, 26, 1, 4
2020/10/8, 76, 50, 8, 26, , 5
2020/10/9, 74, 55, 7, 24, , 5
2020/10/10, 83, 120, 8, 25, , 5
2020/10/11, 105, , 6, , , 
2020/10/12, 96, 63, 9, 21, , 5
2020/10/13, 93, 64, 9, 29, , 6
2020/10/14, 100, 27, 14, 18, , 3
2020/10/15, 51, 11, 10, 14, , 3
2020/10/16, 31, 18, 9, 20, , 3
2020/10/17, 41, 7, 13, 10, , 3
2020/10/18, 25, 8, 13, 11, , 5
2020/10/19, 31, 9, , 8, , 3
2020/10/20, 25, 9, , 11, , 3
2020/10/21, 32, 17, , 17, , 4
2020/10/22, 56, 15, , 11, , 3
2020/10/23, 44, 13, , 11, , 3
2020/10/24, 34, 14, , 14, , 3
2020/10/25, 38, 19, , 16, , 3
2020/10/26, 44, 33, , 22, , 4
2020/10/27, 56, 25, , 16, , 3
2020/10/28, 54, 34, , 16, , 3
2020/10/29, 61, 53, 2, 18, 1, 5
2020/10/30, 71, 58, , 17, 1, 6
2020/10/31, 82, 15, , 8, , 3
2020/11/1, 31, 21, , 9, , 3
2020/11/2, 45, 32, , 12, , 3
2020/11/3, 66, 19, , 12, , 2
2020/11/4, 52, 9, , 10, , 2
2020/11/5, 26, 5, , 9, , 2
2020/11/6, 22, 32, , 11, , 2
2020/11/7, 33, 12, , 7, , 2
2020/11/8, 20, 29, , 12, , 4
2020/11/9, 27, 27, , 11, , 5
2020/11/10, 27, 38, , 15, , 6
2020/11/11, 38, 51, , 20, , 5
2020/11/12, 47, 49, , 18, , 1
2020/11/13, 44, 63, , 20, 1, 3
2020/11/14, 63, 33, , 18, 1, 1
2020/11/15, 43, 21, , 13, , 1
2020/11/16, 44, 28, , 18, , 1
2020/11/17, 50, 18, , 10, , 1
2020/11/18, 45, 9, , 12, , 1
2020/11/19, 42, 14, , 15, , 1
2020/11/20, 59, 10, , 17, , 2
2020/11/21, 48, 5, , 12, , 1
2020/11/22, 21, 11, , 17, , 2
2020/11/23, 42, 8, , 19, , 1
2020/11/24, 32, 11, , 19, , 1
2020/11/25, 34, 12, , 21, , 1
2020/11/26, 39, 14, , 17, , 2
2020/11/27, 57, 21, , 14, , 2
2020/11/28, 66, 11, , 14, , 1
2020/11/29, 40, 10, , 11, , 
2020/11/30, 36, 16, , 15, , 2
2020/12/1, 53, 27, , 21, , 1
2020/12/2, 67, 28, , 22, , 1
2020/12/3, 62, 20, , 19, , 1
2020/12/4, 63, 24, , 25, , 1
2020/12/5, 62, 37, , 34, 1, 4
2020/12/6, 66, 33, , 33, 1, 4
2020/12/7, 70, 36, , 35, 2, 4
2020/12/8, 84, 24, , 38, 2, 4
2020/12/9, 71, 38, , 35, 3, 2
2020/12/10, 64, 34, , 32, 3, 2
2020/12/11, 70, 38, , 29, 2, 2
2020/12/12, 77, 19, , 24, 1, 3
2020/12/13, 51, 21, , 20, 1, 2
2020/12/14, 57, 27, , 22, 1, 3
2020/12/15, 84, 15, , 17, 1, 1
2020/12/16, 54, 7, , 15, 1, 2
2020/12/17, 20, 8, , 16, 1, 3
2020/12/18, 26, 14, , 17, 1, 1
2020/12/19, 44, 17, , 15, 1, 3
2020/12/20, 52, 7, , 16, 1, 2
2020/12/21, 30, 6, , 15, 1, 1
2020/12/22, 33, 10, , 16, 1, 1
2020/12/23, 33, 16, , 21, 1, 1
2020/12/24, 58, 19, , 23, 1, 2
2020/12/25, 52, 14, , 19, 1, 2
2020/12/26, 41, 11, , 10, 1, 1
2020/12/27, 43, 18, , 24, 1, 2
2020/12/28, 57, 16, , 20, 1, 1
2020/12/29, 46, 22, , 19, 1, 2
2020/12/30, 61, 23, , 17, 1, 1
2020/12/31, 63, 26, , 13, 1, 1
2021/1/1, 71, 18, , 14, 1, 2
2021/1/2, 60, 9, , 15, 1, 1
2021/1/3, 36, 19, , 15, 1, 1
2020/7/1, 42, 23, 15, 9, 1, 2
2020/7/2, 61, 19, 15, 8, 1, 2
2020/7/3, 53, 20, 13, 9, 1, 2
2020/7/4, 54, 19, 12, 6, 1, 2
2020/7/5, 51, 18, 1, 5, 1, 1
2020/7/6, 57, 34, , 9, 1, 2
2020/7/7, 61, 28, , 6, 1, 1
2020/7/8, 50, 8, , 4, 1, 
2020/7/9, 22, 13, , 6, 1, 1
2020/7/10, 41, 27, , 5, 1, 1
2020/7/11, 52, 26, , 6, 1, 1
2020/7/12, 58, 26, , 6, 1, 1
2020/7/13, 44, 17, , 4, 1, 1
2020/7/14, 41, 11, , 5, 1, 1
2020/7/15, 35, 8, , 4, 1, 1
2020/7/16, 28, 10, , 3, , 
2020/7/17, 28, 14, , 5, 1, 1
2020/7/18, 35, 22, , 4, 1, 2
2020/7/19, 42, 20, , 6, 1, 2
2020/7/20, 46, 17, , 7, 1, 1
2020/7/21, 50, 14, , 4, 1, 
2020/7/22, 36, 13, , 4, 1, 
2020/7/23, 31, 16, , 6, 1, 1
2020/7/24, 45, 19, , 6, 1, 2
2020/7/25, 56, 38, 7, 10, 1, 3
2020/7/26, 67, 36, 9, 12, 1, 3
2020/7/27, 71, 40, 21, 11, 1, 4
2020/7/28, 80, 33, 21, 8, 1, 2
2020/7/29, 65, 13, 20, 3, , 
2020/7/30, 30, 11, 15, 5, , 
2020/7/31, 31, 16, 11, 7, 1, 2
2020/8/1, 43, 14, 16, 3, 1, 1
2020/8/2, 37, 18, 19, 6, 1, 1
2020/8/3, 57, 26, 20, 7, 1, 2
2020/8/4, 59, 40, 24, 9, 1, 2
2020/8/5, 72, 35, 27, 10, 1, 2
2020/8/6, 72, 19, 19, 5, 1, 1
2020/8/7, 39, 23, 22, 7, 1, 1
2020/8/8, 48, 21, 20, 5, 1, 1
2020/8/9, 42, 25, 21, 7, , 2
2020/8/10, 57, 14, 17, 6, , 2
2020/8/11, 33, 7, 10, 4, , 1
2020/8/12, 23, 9, 8, 3, , 1
2020/8/13, 21, 11, 14, 4, , 1
2020/8/14, 26, 20, 16, 6, , 2
2020/8/15, 45, 21, 18, 5, , 2
2020/8/16, 52, 15, 20, 4, , 1
2020/8/17, 36, 20, 19, 7, , 2
2020/8/18, 47, 36, 16, 11, , 4
2020/8/19, 68, 24, 18, 8, , 2
2020/8/20, 48, 28, 19, 7, , 3
2020/8/21, 61, 29, 22, 7, , 3
2020/8/22, 63, 35, 24, 9, , 5
2020/8/23, 75, 26, 18, 7, , 2
2020/8/24, 59, 21, 16, 7, , 2
2020/8/25, 56, 23, 9, 9, , 3
2020/8/26, 55, 18, 13, 7, , 2
2020/8/27, 45, 18, 7, 9, , 3
2020/8/28, 51, 13, 13, 5, , 1
2020/8/29, 38, 28, 12, 8, 1, 3
2020/8/30, 56, 31, 20, 7, 1, 2
2020/8/31, 60, 19, 15, 4, , 1
2020/9/1, 41, 17, 15, 5, , 1
2020/9/2, 32, 29, 17, 6, , 1
2020/9/3, 41, 47, 11, 10, 1, 2
2020/9/4, 60, 55, 10, 11, 2, 3
2020/9/5, 71, 49, 19, 9, , 4
2020/9/6, 79, 46, 16, 13, , 6
2020/9/7, 88, 29, 12, 7, , 2
2020/9/8, 43, 8, 10, 4, , 2
2020/9/9, 25, 14, 11, 6, , 2
2020/9/10, 39, 11, 12, 3, , 2
2020/9/11, 29, 15, 15, 6, , 3
2020/9/12, 43, 19, 18, 5, , 2
2020/9/13, 45, 14, 14, 2, , 2
2020/9/14, 35, 10, 13, , , 2
2020/9/15, 29, 21, 14, , , 4
2020/9/16, 49, 23, 15, , , 3
2020/9/17, 47, 5, 10, 4, , 1
2020/9/18, 23, 8, 11, 4, , 1
2020/9/19, 28, 10, 16, 4, , 1
2020/9/20, 29, 13, 11, 5, , 2
2020/9/21, 33, 17, 17, 4, , 2
2020/9/22, 40, 30, 15, 8, , 3
2020/9/23, 81, 52, 10, 12, , 7
2020/9/24, 121, 65, 12, 15, 1, 7
2020/9/25, 107, 47, 12, 11, 1, 3
2020/9/26, 68, 51, 13, 7, 1, 2
2020/9/27, 59, 52, 9, 8, 1, 3
2020/9/28, 68, 57, 8, 9, 1, 3
2020/9/29, 72, 45, 11, 11, 1, 3
2020/9/30, 65, 49, 14, 12, 1, 4
2020/4/3, 54, 14, , 6, , 1
2020/4/4, 29, 14, , 7, , 1
2020/4/5, 27, 13, , 7, , 1
2020/4/6, 20, 19, , 12, , 1
2020/4/7, 34, 32, , 9, , 2
2020/4/8, 64, 20, , 13, , 1
2020/4/9, 39, 14, , 5, , 1
2020/4/10, 26, 14, , 9, , 1
2020/4/11, 24, 13, , 10, , 1
2020/4/12, 22, 42, , 13, , 2
2020/4/13, 70, 29, , 9, , 2
2020/4/14, 41, 10, , 6, , 1
2020/4/15, 18, 4, , 5, , 1
2020/4/16, 14, 6, , 5, , 1
2020/4/17, 19, 6, , 5, , 1
2020/4/18, 17, 7, , 6, , 1
2020/4/19, 20, 13, , 10, , 1
2020/4/20, 27, 14, , 4, , 1
2020/4/21, 23, 21, , 3, , 1
2020/4/22, 23, 14, , 5, , 1
2020/4/23, 22, 20, , 13, 1, 1
2020/4/24, 37, 11, , 8, , 1
2020/4/25, 26, 12, , 7, , 1
2020/4/26, 26, 25, , 14, , 1
2020/4/27, 41, 12, , 6, , 1
2020/4/28, 22, 18, , 8, , 1
2020/4/29, 32, 10, , 6, , 1
2020/4/30, 22, 13, , 6, , 1
2020/5/1, 29, 19, , 8, 1, 1
2020/5/2, 38, 32, , 11, 2, 1
2020/5/3, 54, 27, , 16, , 2
2020/5/4, 54, 24, , 14, , 1
2020/5/5, 44, 21, , 11, , 1
2020/5/6, 53, 14, , 9, , 1
2020/5/7, 37, 11, , 7, , 1
2020/5/8, 25, 10, , 6, , 1
2020/5/9, 24, 15, , 3, , 1
2020/5/10, 31, 16, , 6, , 1
2020/5/11, 31, 34, , 9, , 1
2020/5/12, 53, 12, , 3, , 
2020/5/13, 21, 16, , 8, , 1
2020/5/14, 30, 14, , 7, , 1
2020/5/15, 27, 16, , 9, , 1
2020/5/16, 30, 15, , 5, , 1
2020/5/17, 25, 10, , 6, , 1
2020/5/18, 20, 6, , 3, , 1
2020/5/19, 18, , , , , 
2020/5/29, 56, 19, , 5, , 1
2020/5/30, 36, 6, , 4, , 1
2020/5/31, 18, 8, , 6, , 1
2020/6/1, 21, 10, , 7, , 1
2020/6/2, 22, 12, , 11, , 1
2020/6/3, 29, 9, , 10, , 1
2020/6/4, 28, 15, , 12, , 1
2020/6/5, 32, 24, , 14, , 2
2020/6/6, 48, 31, , 17, 1, 2
2020/6/7, 66, 41, , 17, 1, 3
2020/6/8, 74, 40, , 16, 1, 2
2020/6/9, 62, 32, , 23, 1, 2
2020/6/10, 54, 34, , 23, 1, 3
2020/6/11, 63, 25, , 11, 1, 1
2020/6/12, 48, 9, , 4, , 
2020/6/13, 19, 17, , 5, 1, 1
2020/6/14, 24, 27, , 12, 2, 1
2020/6/15, 37, 37, , 16, 1, 2
2020/6/16, 55, 33, , 15, 1, 1
2020/6/17, 55, 47, , 29, 1, 3
2020/6/18, 81, 37, , , 1, 3
2020/6/19, 69, 28, , , 1, 2
2020/6/20, 66, 9, , , , 
2020/6/21, 23, 19, , , 1, 1
2020/6/22, 36, 31, , , 1, 2
2020/6/23, 49, 24, , , 1, 1
2020/6/24, 47, 28, , , 1, 1
2020/6/25, 51, 16, , 8, 1, 1
2020/6/26, 45, 27, , 6, 1, 1
2020/6/27, 54, 21, , 5, 1, 1
2020/6/28, 52, 12, , 2, 1, 
2020/6/29, 28, 23, 17, 4, 1, 1
2020/6/30, 40, 16, 19, 4, 1, 1
2020/1/2, 26, 6, , 7, 1, 1
2020/1/3, 30, 7, , 6, 1, 1
2020/1/4, 53, 16, , 10, 1, 2
2020/1/5, 30, 8, , 9, 1, 1
2020/1/6, 24, 7, , 11, 1, 1
2020/1/7, 28, 8, , 9, 1, 1
2020/1/8, 29, 7, , 8, 1, 1
2020/1/9, 40, 11, , 13, 1, 2
2020/1/10, 30, 10, , 13, 1, 2
2020/1/11, 46, 17, , 22, 1, 2
2020/1/12, 25, 7, , 17, 1, 1
2020/1/13, 24, 7, , 11, 1, 2
2020/1/14, 31, 9, , 11, 1, 1
2020/1/15, 35, 10, , 16, 1, 3
2020/1/16, 59, 18, , 10, 1, 2
2020/1/17, 38, 15, , 13, 1, 1
2020/1/18, 38, 18, , 14, 1, 1
2020/1/19, 43, 17, , 10, 1, 1
2020/1/20, 29, 9, , 10, 1, 2
2020/1/21, 22, 6, , 9, 1, 
2020/1/22, 22, 8, , 10, 1, 
2020/1/23, 21, 8, , 12, 1, 
2020/1/24, 24, 8, , 15, 1, 
2020/1/25, 23, 6, , 9, , 
2020/1/26, 22, 7, , 8, , 
2020/1/27, 26, 12, , 11, , 
2020/1/28, 39, 18, , 24, 1, 
2020/1/29, 72, 32, , 22, , 
2020/1/30, 43, 15, , 15, , 
2020/1/31, 47, 16, , 18, , 
2020/2/1, 48, 15, , 19, , 
2020/2/2, 30, 9, , 16, , 
2020/2/3, 24, 5, , 10, , 
2020/2/4, 21, 7, , 7, , 
2020/2/5, 24, 10, , 12, , 
2020/2/6, 19, 8, , 14, , 
2020/2/7, 25, 9, , 11, , 
2020/2/8, 39, 13, , 24, , 
2020/2/9, 52, 10, , 17, , 
2020/2/24, 39, 12, , 8, , 1
2020/2/25, 26, 21, , 13, , 1
2020/2/26, 41, 31, , 24, , 3
2020/2/27, 47, 17, , 19, , 3
2020/2/28, 28, 13, , 12, , 1
2020/2/29, 24, 12, , 9, , 1
2020/3/1, 35, 11, , 11, , 1
2020/3/2, 42, 14, , 14, , 2
2020/3/3, 65, 26, , 21, , 2
2020/3/4, 63, 34, , 18, , 3
2020/3/5, 41, 27, , 11, , 1
2020/3/6, 54, 31, , 12, , 2
2020/3/7, 66, 47, , 15, , 2
2020/3/8, 42, 33, , 12, , 2
2020/3/9, 38, 36, , 20, , 2
2020/3/10, 40, 18, , 19, , 3
2019/10/1, 40, 13, , , , 2
2019/10/2, 37, 18, , , , 2
2019/10/3, 45, 30, , , , 3
2019/10/4, 49, 25, , , , 3
2019/10/5, 35, 14, , , , 2
2019/10/6, 28, 7, , , , 1
2019/10/7, 18, 10, , , , 1
2019/10/8, 35, 13, , , , 2
2019/10/9, 32, 12, , , , 3
2019/10/10, 32, 10, , , , 1
2019/10/11, 31, 12, , , , 1
2019/10/12, 31, 10, , , , 1
2019/10/13, 26, 16, , , , 2
2019/10/14, 35, 13, , , , 
2019/10/15, 43, 21, , , , 2
2019/10/16, 37, 31, , , , 1
2019/10/17, 57, 12, , , , 
2019/10/18, 44, , , , , 
2019/10/25, 33, 21, , , , 1
2019/10/26, 49, 19, , , , 1
2019/10/27, 49, 15, , , , 
2019/10/28, 23, 20, , 12, , 1
2019/10/29, 31, 8, , 4, , 
2019/10/30, 31, 7, , 5, , 
2019/10/31, 31, 10, , 7, , 1
2019/11/1, 33, 10, , 6, , 1
2019/11/2, 28, 15, , 4, , 1
2019/11/3, 47, 13, , 2, , 1
2019/11/4, 43, 22, , 4, , 2
2019/11/5, 51, 13, , 10, , 2
2019/11/6, 38, 17, , 6, , 3
2019/11/7, 42, 53, , 8, 1, 3
2019/11/8, 71, 17, , , , 1
2019/11/9, 40, 23, , , , 2
2019/11/10, 46, 18, , , , 1
2019/11/11, 49, 23, , 3, , 1
2019/11/12, 22, 31, , 4, , 1
2019/11/13, 33, 41, , 5, , 2
2019/11/14, 47, 36, , , , 1
2019/11/15, 45, 31, , , , 1
2019/11/16, 53, 33, , , , 2
2019/11/17, 63, 46, , , , 2
2019/11/20, 31, 33, , , 1, 
2019/11/21, 42, 46, , , 1, 2
2019/11/22, 48, , , , , 
2019/11/23, 63, , , , , 
2019/11/24, 56, , , , , 
2019/11/25, 37, , , , , 
2019/11/26, 48, 42, , , 1, 3
2019/11/27, 51, 46, , , 1, 3
2019/11/28, 61, 27, , , 1, 2
2019/11/29, 60, 10, , , 1, 2
2019/11/30, 23, 10, , , , 
2019/12/1, 18, 12, , , , 1
2019/12/2, 29, 14, , , , 2
2019/12/3, 43, 7, , , 1, 1
2019/12/4, 25, 7, , , 1, 1
2019/12/5, 21, 13, , , 1, 1
2019/12/6, 40, 23, , , 1, 2
2019/12/7, 62, 16, , , 1, 2
2019/12/8, 48, 12, , , 1, 2
2019/12/9, 36, 16, , , 1, 2
2019/12/10, 50, 21, , , 1, 4
2019/12/11, 44, 24, , , 1, 3
2019/12/12, 47, 21, , , 1, 2
2019/12/13, 45, 18, , , 1, 1
2019/12/14, 46, 15, , , 1, 2
2019/12/15, 46, 9, , , 1, 2
2019/12/16, 35, 9, , , 1, 2
2019/12/17, 42, 17, , , 1, 2
2019/12/18, 44, 15, , , 1, 1
2019/12/19, 26, 24, , , 1, 2
2019/12/20, 31, 43, , , 1, 1
2019/12/21, 40, 29, , , 1, 3
2019/12/22, 60, 21, , , 1, 3
2019/12/23, 57, 23, , , 1, 2
2019/12/24, 44, 26, , , 1, 2
2019/12/25, 48, 38, , , 1, 2
2019/12/26, 63, 24, , , 1, 3
2019/12/27, 48, 18, , , 1, 1
2019/12/28, 40, 17, , , 1, 2
2019/7/2, 31, 13, , , , 2
2019/7/3, 25, 16, , , , 1
2019/7/4, 22, 15, , , , 2
2019/7/6, 28, 9, , , , 1
2019/7/7, 41, 9, , , , 2
2019/7/8, 45, 15, , , , 2
2019/7/9, 65, 18, , , , 2
2019/7/10, 53, 15, , , , 2
2019/7/11, 58, 14, , , , 2
2019/7/12, 43, 15, , , , 2
2019/7/13, 56, 21, , , , 2
2019/7/14, 50, 22, , , , 3
2019/7/15, 76, 34, , , , 3
2019/7/27, 47, 28, , , , 3
2019/7/28, 46, 22, , , , 2
2019/7/29, 32, 8, , , , 2
2019/7/30, 26, 10, , , , 2
2019/7/31, 27, 11, , , , 2
2019/8/1, 30, 10, , , , 2
