date, pm25, pm10, o3, no2, so2, co
2015/9/27, , 46, 21, 11, , 2
2015/9/28, , 27, 3, 12, , 2
2015/9/29, , 16, 17, 13, , 2
2015/9/30, , 14, 16, 13, , 2
2015/4/1, , 77, 1, 9, , 2
2015/4/2, , 19, 1, 10, , 3
2015/4/3, , 15, 1, 12, , 2
2015/4/4, , 10, 1, 11, , 3
2015/4/5, , 14, 5, 12, , 3
2015/4/6, , 19, 5, 10, , 3
2015/4/7, , 19, 9, 13, , 3
2015/4/8, , 28, 8, 8, , 2
2015/4/9, , 11, 23, 9, , 2
2015/4/10, , 23, 39, 11, , 3
2015/4/11, , 28, 39, 13, , 4
2015/4/12, , 34, 27, 12, , 2
2015/4/13, , 20, 14, 11, , 2
2015/4/14, , 22, 17, 10, , 2
2015/4/15, , 10, 13, 9, , 2
2015/4/16, , 6, 19, 11, , 2
2015/4/17, , 9, 16, 12, , 3
2015/4/18, , 15, 26, 8, , 2
2015/4/19, , 11, 21, 9, , 3
2015/4/20, , 12, 18, 10, , 2
2015/4/21, , 11, 28, 10, , 2
2015/4/22, , 14, 22, 11, , 2
2015/4/23, , 10, 27, 11, , 2
2015/4/24, , 13, 33, 10, , 2
2015/4/25, , 14, 23, 16, , 5
2015/4/26, , 40, 10, 25, , 4
2015/4/27, , 23, 72, 20, , 3
2015/4/28, , 25, 67, 23, , 3
2015/4/29, , 39, 21, 19, , 2
2015/4/30, , 18, 11, 13, , 3
2015/5/1, , 17, 19, 16, , 3
2015/5/2, , 16, 15, 16, , 4
2015/5/3, , 16, 22, 15, , 2
2015/5/4, , 9, 13, 15, , 3
2015/5/5, , 16, 12, 15, , 3
2015/5/6, , 18, 14, 15, , 3
2015/5/7, , 26, 15, 17, , 4
2015/5/8, , 36, , 17, , 5
2015/5/9, , 28, , 19, , 3
2015/5/10, , 21, , 15, , 3
2015/5/11, , 24, , 19, , 4
2015/5/12, , 32, , 16, , 5
2015/5/13, , 47, , 18, , 2
2015/5/14, , 21, , 11, , 6
2015/5/15, , 34, , 9, , 2
2015/5/16, , 6, , 8, , 2
2015/5/17, , 6, , 8, , 2
2015/5/18, , 11, , 8, , 2
2015/5/19, , 12, , 13, , 3
2015/5/20, , 13, , 12, , 5
2015/5/21, , 31, , 22, , 4
2015/5/22, , 31, , 12, , 3
2015/5/23, , 18, , 11, 3, 3
2015/5/24, , 20, , 13, 3, 3
2015/5/25, , 19, , 12, 2, 3
2015/5/26, , 35, , 14, 2, 3
2015/5/27, , 48, , 21, 3, 4
2015/5/28, , 37, , 17, 3, 5
2015/5/29, , 33, , 12, 1, 3
2015/5/30, , 18, , 11, , 2
2015/5/31, , 11, , 15, , 2
2015/6/1, , 13, , 16, , 3
2015/6/2, , 15, , 14, , 4
2015/6/3, , 32, , 20, , 2
2015/6/4, , 20, , 13, 1, 2
2015/6/5, , 12, , 14, 1, 2
2015/6/6, , 13, , 12, 1, 4
2015/6/7, , 28, 1, 19, 1, 2
2015/6/8, , 18, 3, 9, 1, 2
2015/6/9, , 17, 3, 8, 1, 2
2015/6/10, , 14, 5, 8, 1, 3
2015/6/11, , 22, 6, 8, 1, 2
2015/6/12, , 15, 22, 7, 1, 2
2015/6/13, , 23, 36, 5, 1, 2
2015/6/14, , 27, 31, 8, 2, 2
2015/6/15, , 26, 2, 8, 1, 3
2015/6/16, , 14, 24, 6, 1, 3
2015/6/17, , 12, 26, 5, 1, 2
2015/6/18, , 12, 22, 9, 1, 2
2015/6/19, , 17, 13, 10, 1, 3
2015/6/20, , 28, 9, 4, 1, 2
2015/6/21, , 23, 36, 7, 1, 3
2015/6/22, , 27, 34, 8, 2, 3
2015/6/23, , 22, 50, 16, 1, 4
2015/6/24, , 27, 36, 16, 1, 4
2015/6/25, , 26, 33, 7, 1, 2
2015/6/26, , 23, 13, 9, 2, 3
2015/6/27, , 18, 18, 4, 1, 1
2015/6/28, , 11, 22, 7, 1, 2
2015/6/29, , 14, 17, 13, 2, 4
2015/6/30, , 23, 33, 10, 1, 3
2015/1/1, , 9, 9, 4, 3, 1
2015/1/2, , 3, 16, 4, 3, 1
2015/1/3, , 4, 17, 5, , 2
2015/1/4, , 5, 10, 6, , 2
2015/1/5, , 8, 19, 8, , 2
2015/1/6, , 7, 10, 20, , 3
2015/1/7, , 10, 18, 9, , 1
2015/1/8, , 6, 18, 5, , 2
2015/1/9, , 9, 12, 12, , 4
2015/1/10, , 12, 12, 10, , 2
2015/1/11, , 7, 16, 7, , 2
2015/1/12, , 7, 10, 7, , 2
2015/1/13, , 7, , 10, , 3
2015/1/14, , 11, , 12, , 3
2015/1/15, , 10, , 12, , 2
2015/1/16, , 7, , 5, , 2
2015/1/17, , 8, , 7, , 2
2015/1/18, , 11, , 15, 6, 3
2015/1/19, , 12, , 17, , 2
2015/1/20, , 12, , 26, , 5
2015/1/21, , 23, , 26, , 6
2015/1/22, , 34, , 17, , 3
2015/1/23, , 13, , 10, , 2
2015/1/24, , 8, , 15, , 2
2015/1/25, , 10, , 16, , 3
2015/1/26, , 12, , 18, , 3
2015/1/27, , 16, , 15, 1, 3
2015/1/28, , 19, , 12, 2, 2
2015/1/29, , 13, , 13, 1, 2
2015/1/30, , 14, , 11, 1, 3
2015/1/31, , 18, , 5, 2, 2
2015/2/1, , 7, , 22, 2, 5
2015/2/2, , 16, , 22, 2, 4
2015/2/3, , 15, , 12, 1, 2
2015/2/4, , 9, , 13, , 2
2015/2/5, , 7, , 8, , 2
2015/2/6, , 6, , 16, , 2
2015/2/7, , 6, , 6, , 2
2015/2/8, , 5, , 8, , 2
2015/2/9, , 6, , 18, , 3
2015/2/10, , 10, , 11, 4, 3
2015/2/11, , 9, , 10, 24, 2
2015/2/12, , 7, , 9, , 2
2015/2/13, , 6, , , , 
2015/2/15, , 7, , 12, , 3
2015/2/16, , 8, , 20, , 3
2015/2/17, , 14, , 15, , 2
2015/2/18, , 13, , 16, , 4
2015/2/19, , 15, , 9, , 3
2015/2/20, , 11, , 11, , 4
2015/2/21, , 24, , 4, , 2
2015/2/22, , 16, , 6, , 3
2015/2/23, , 14, , 12, , 3
2015/2/24, , 15, , 14, , 2
2015/2/25, , 17, , 14, , 3
2015/2/26, , 20, , 11, , 3
2015/2/27, , 13, , 10, , 2
2015/2/28, , 8, , 10, , 
2015/3/1, , 6, , 8, , 
2015/3/2, , 7, , , , 
2015/3/4, , 20, , 21, , 4
2015/3/5, , 34, , 22, , 5
2015/3/6, , 28, , 22, , 4
2015/3/7, , 23, , 8, , 2
2015/3/8, , 10, , 8, , 3
2015/3/9, , 17, , 13, , 3
2015/3/10, , 16, , 19, , 5
2015/3/11, , 39, , 19, , 4
2015/3/12, , 36, , 8, , 2
2015/3/13, , 19, , 23, , 5
2015/3/14, , 32, , 22, , 8
2015/3/15, , 48, , 16, , 3
2015/3/16, , 31, 24, 22, , 4
2015/3/17, , 38, 5, 38, , 6
2015/3/18, , 59, 3, 48, , 8
2015/3/19, , 65, 6, 35, , 4
2015/3/20, , 58, 3, 29, , 3
2015/3/21, , 39, 9, 19, , 1
2015/3/22, , 10, 11, 16, , 2
2015/3/23, , 11, 6, 15, , 2
2015/3/24, , 24, 3, 15, , 3
2015/3/25, , 26, 3, 10, , 3
2015/3/26, , 13, 10, 12, , 2
2015/3/27, , 19, 13, 8, , 1
2015/3/28, , 21, 15, 7, , 2
2015/3/29, , 35, 13, 7, , 2
2015/3/30, , 179, 12, 7, , 2
2015/3/31, , 169, 2, 6, , 2
2014/10/1, , 9, 19, 11, 1, 2
2014/10/2, , 13, 11, 13, 1, 2
2014/10/3, , 16, 15, 7, 1, 2
2014/10/4, , 10, 12, 6, 1, 3
2014/10/5, , 9, 2, 9, 1, 3
2014/10/6, , 12, 8, 9, 2, 4
2014/10/7, , 18, 12, 14, 1, 4
2014/10/8, , 27, 21, 12, 1, 2
2014/10/9, , 35, 26, 11, 1, 5
2014/10/10, , 45, 30, 14, 4, 5
2014/10/11, , 50, 12, 16, 5, 8
2014/10/12, , 50, 20, 13, 3, 4
2014/10/13, , 38, 23, 14, 3, 3
2014/10/14, , 12, 24, 12, 3, 4
2014/10/15, , 23, 13, 8, 3, 2
2014/10/16, , 7, 8, 9, 3, 2
2014/10/17, , 2, 20, 7, 2, 1
2014/10/18, , 9, 19, 12, 1, 2
2014/10/19, , 15, 19, 10, 2, 5
2014/10/20, , 24, 21, 10, 4, 6
2014/10/21, , 20, 20, 7, 3, 2
2014/10/22, , 10, 20, 8, 3, 2
2014/10/23, , 12, 17, 14, 1, 2
2014/10/24, , 12, 13, 20, , 3
2014/10/25, , 21, 17, 15, , 3
2014/10/26, , 29, 22, 14, , 3
2014/10/27, , 36, 18, 16, , 4
2014/10/28, , 37, 13, 21, 1, 4
2014/10/29, , 50, 21, 27, 1, 5
2014/10/30, , 60, 8, 23, 1, 4
2014/10/31, , 45, 15, 14, , 2
2014/11/1, , 14, 21, 10, , 2
2014/11/2, , 12, 19, 11, , 2
2014/11/3, , 13, 15, 8, , 4
2014/11/4, , 31, 20, 10, , 3
2014/11/5, , 32, 5, 13, , 3
2014/11/6, , 31, 5, 11, , 3
2014/11/7, , 20, 15, 8, , 2
2014/11/8, , 15, 15, 11, , 3
2014/11/9, , 12, 7, 12, 1, 4
2014/11/10, , 17, 17, 9, , 2
2014/11/11, , 14, 20, 12, , 2
2014/11/12, , 26, 10, 18, 1, 4
2014/11/13, , 29, 11, 13, 1, 4
2014/11/14, , 25, 13, 11, , 3
2014/11/15, , 19, 16, 7, , 2
2014/11/16, , 12, 22, 13, , 3
2014/11/17, , 22, 12, 14, , 3
2014/11/18, , 27, 5, 18, 2, 6
2014/11/19, , 42, 5, 28, 5, 13
2014/11/20, , 87, 7, 44, 9, 17
2014/11/21, , 92, 6, 27, 1, 5
2014/11/22, , 42, 10, 23, 2, 5
2014/11/23, , 37, 7, 12, , 2
2014/11/24, , 16, 19, 8, , 2
2014/11/25, , 14, 5, 16, , 3
2014/11/26, , 18, 4, 22, 1, 5
2014/11/27, , 30, 5, 17, 1, 5
2014/11/28, , 35, 5, 15, 3, 5
2014/11/29, , 31, 6, 15, 2, 7
2014/11/30, , 39, 6, 17, 1, 4
2014/12/1, , 19, 6, 15, , 3
2014/12/2, , 8, 12, 15, , 2
2014/12/3, , 13, 10, 11, , 2
2014/12/4, , 23, 6, 13, 1, 3
2014/12/5, , 16, 7, 9, , 2
2014/12/6, , 14, 9, 10, 1, 3
2014/12/7, , 15, 5, 15, 1, 2
2014/12/8, , 13, 4, 12, 1, 3
2014/12/9, , 13, , 17, 2, 7
2014/12/10, , 23, , 11, 1, 4
2014/12/11, , 12, , 11, 1, 3
2014/12/12, , 15, , 7, , 2
2014/12/13, , 9, , 9, , 3
2014/12/14, , 11, 3, 16, 1, 3
2014/12/15, , 14, 4, 10, 1, 3
2014/12/16, , 14, 8, 8, , 2
2014/12/17, , 11, 6, 10, 1, 3
2014/12/18, , 8, 9, 8, , 2
2014/12/19, , 10, 7, 9, , 3
2014/12/20, , 7, 11, 7, , 2
2014/12/21, , 7, 12, 11, , 2
2014/12/22, , 6, 8, 11, , 2
2014/12/23, , 7, 11, 6, , 2
2014/12/24, , 8, 6, 15, 1, 3
2014/12/25, , 10, 6, 14, 1, 2
2014/12/26, , 9, 11, 13, 2, 3
2014/12/27, , 9, 4, 19, 3, 4
2014/12/28, , 11, , , , 
2014/7/1, , 30, 16, 9, 3, 2
2014/7/2, , 35, 11, 7, 3, 2
2014/7/3, , 12, 14, 12, 3, 3
2014/7/4, , 17, 13, 9, 3, 1
2014/7/5, , 22, 18, 12, 4, 3
2014/7/6, , 29, 20, 13, 5, 5
2014/7/7, , 24, 10, 13, 4, 3
2014/7/8, , 25, 33, 11, 5, 4
2014/7/9, , 21, 11, 13, 5, 4
2014/7/10, , 26, 7, 4, , 2
2014/7/11, , 10, 28, 7, 1, 2
2014/7/12, , 15, 34, 5, 1, 2
2014/7/13, , 16, 48, 9, 1, 3
2014/7/14, , 22, 44, 13, 1, 3
2014/7/15, , 32, 42, 23, 4, 6
2014/7/16, , 40, 28, 21, 3, 5
2014/7/17, , 34, 28, 11, 3, 3
2014/7/18, , 18, 37, 8, 2, 3
2014/7/19, , 15, 37, 9, 3, 4
2014/7/20, , 19, 31, 8, 2, 3
2014/7/21, , 17, 29, 9, 1, 3
2014/7/22, , 16, 28, 11, 4, 4
2014/7/23, , 25, 26, 13, 3, 4
2014/7/24, , 27, 27, 7, 3, 2
2014/7/25, , 13, 30, 8, 3, 2
2014/7/26, , 17, 40, 8, 3, 3
2014/7/27, , 18, 32, 16, 6, 5
2014/7/28, , 27, 43, 17, 2, 3
2014/7/29, , 35, 44, 13, 1, 3
2014/7/30, , 35, 55, 20, 4, 5
2014/7/31, , 39, 51, 24, 5, 5
2014/8/1, , 45, 67, 24, 6, 8
2014/8/2, , 65, 39, 14, 4, 5
2014/8/3, , 16, 30, 8, 2, 3
2014/8/4, , 13, 29, 8, 3, 3
2014/8/5, , 17, 31, 9, 4, 3
2014/8/6, , 19, 23, 15, 43, 4
2014/8/7, , 25, 20, 15, 2, 4
2014/8/8, , 24, 40, 11, 3, 5
2014/8/9, , 25, 43, 14, 3, 4
2014/8/10, , 30, 49, 12, 4, 4
2014/8/11, , 23, 53, 13, 2, 4
2014/8/12, , 29, 27, 12, 2, 3
2014/8/13, , 28, 33, 13, 5, 3
2014/8/14, , 21, 30, 8, 5, 3
2014/8/15, , 27, 26, 8, 4, 3
2014/8/16, , 12, 26, 9, 4, 4
2014/8/17, , 18, 24, 6, 3, 2
2014/8/18, , 12, 38, 10, 2, 3
2014/8/19, , 20, 39, 14, 3, 4
2014/8/20, , 29, 41, 14, 9, 4
2014/8/21, , 30, 28, 15, 13, 6
2014/8/22, , 28, 31, 10, 1, 3
2014/8/23, , 14, 40, 11, 1, 4
2014/8/24, , 21, 22, 9, 1, 3
2014/8/25, , 18, 28, 5, , 2
2014/8/26, , 11, 16, 11, 1, 3
2014/8/27, , 13, 24, 10, 1, 3
2014/8/28, , 16, 14, 12, 3, 3
2014/8/29, , 15, 13, 10, 1, 3
2014/8/30, , 12, 10, 7, 1, 3
2014/8/31, , 12, 16, 9, 1, 3
2014/9/1, , 16, 13, 4, 1, 3
2014/9/2, , 12, 10, 11, 1, 3
2014/9/3, , 10, 23, 17, 1, 3
2014/9/4, , 19, 13, 12, 2, 5
2014/9/5, , 25, , 7, 2, 6
2014/9/6, , 30, 13, 7, 1, 3
2014/9/7, , 16, 15, 13, 2, 6
2014/9/8, , 32, 16, 11, 1, 4
2014/9/9, , 21, 16, 12, 1, 4
2014/9/10, , 29, 21, 13, 2, 4
2014/9/11, , 40, 25, 15, 2, 6
2014/9/12, , 43, 30, 18, 1, 5
2014/9/13, , 42, 9, 5, 1, 2
2014/9/14, , 6, 16, 9, 1, 3
2014/9/15, , 16, 17, 9, 2, 3
2014/9/16, , 25, 16, 8, 1, 3
2014/9/17, , 22, 9, 12, 2, 4
2014/9/18, , 31, 19, 15, 2, 4
2014/9/19, , 36, 27, 16, 2, 4
2014/9/20, , 36, 35, 11, 1, 4
2014/9/21, , 37, 28, 14, 2, 4
2014/9/22, , 41, 24, 9, 1, 3
2014/9/23, , 38, 16, 12, 1, 4
2014/9/24, , 25, 7, 10, 1, 2
2014/9/25, , 14, 5, 12, 2, 7
2014/9/26, , 36, 16, 8, 1, 4
2014/9/27, , 22, 16, 7, 1, 2
2014/9/28, , 12, 13, 9, 1, 2
2014/9/29, , 19, 15, 8, 1, 2
2014/9/30, , 11, 17, 6, , 2
2014/4/1, , 8, 22, 19, 1, 3
2014/4/2, , 15, 24, 17, 1, 2
2014/4/3, , 19, 25, 20, , 3
2014/4/4, , 23, 31, 13, , 1
2014/4/5, , 14, 41, 14, , 2
2014/4/6, , 31, 34, 22, 1, 3
2014/4/7, , 38, 26, 19, 1, 3
2014/4/8, , 16, 34, 14, , 2
2014/4/9, , 18, 37, 11, , 1
2014/4/10, , 16, 23, 15, , 3
2014/4/11, , 29, 8, 19, , 2
2014/4/12, , 31, 7, 26, 1, 4
2014/4/13, , 32, 2, 13, 1, 2
2014/4/14, , 21, 2, 10, , 2
2014/4/15, , 15, 2, 17, , 3
2014/4/16, , 13, 4, 15, , 2
2014/4/17, , 15, 7, 13, , 3
2014/4/18, , 32, 4, 20, 1, 5
2014/4/19, , 49, 10, 22, 1, 9
2014/4/20, , 46, 6, 22, 1, 7
2014/4/21, , 51, 9, 18, , 3
2014/4/22, , 46, 12, 17, , 2
2014/4/23, , 19, 17, 10, , 1
2014/4/24, , 13, 22, 13, 1, 2
2014/4/25, , 26, 19, 12, , 1
2014/4/26, , 16, 28, 13, , 4
2014/4/27, , 32, 22, 17, , 2
2014/4/28, , 35, 24, 20, , 2
2014/4/29, , 33, 22, 23, , 4
2014/4/30, , 38, 27, 19, , 2
2014/5/1, , 33, 23, 13, , 1
2014/5/2, , 23, 22, 11, , 2
2014/5/3, , 10, 28, 10, , 2
2014/5/4, , 22, 8, 15, 1, 2
2014/5/5, , 10, 14, 12, , 1
2014/5/6, , 8, 26, 12, , 1
2014/5/7, , 12, 27, 11, , 2
2014/5/8, , 33, 32, 11, 1, 1
2014/5/9, , 25, 27, 15, , 2
2014/5/10, , 21, 21, 15, , 2
2014/5/11, , 20, 32, 15, , 1
2014/5/12, , 21, 23, 19, , 2
2014/5/13, , 27, 24, 18, , 1
2014/5/14, , 19, 21, 18, , 3
2014/5/15, , 21, 22, 16, , 1
2014/5/16, , 18, 13, 18, , 2
2014/5/17, , 21, 20, 16, , 3
2014/5/19, , 37, 36, 22, 1, 4
2014/5/20, , 33, 37, 18, 1, 2
2014/5/21, , 31, 30, 20, 1, 2
2014/5/22, , 36, 30, 20, 1, 3
2014/5/23, , 26, 42, 23, 1, 7
2014/5/24, , 38, 34, 19, 1, 3
2014/5/25, , 31, 33, 18, 1, 2
2014/5/26, , 24, 16, 20, 1, 2
2014/5/27, , 29, 6, 22, 1, 2
2014/5/28, , 18, 17, 28, 1, 3
2014/5/29, , 19, 24, 28, 1, 2
2014/5/30, , 21, 36, 23, 1, 2
2014/5/31, , 23, 39, 20, 2, 1
2014/6/1, , 28, 41, 21, 2, 2
2014/6/2, , 46, 50, 19, 1, 1
2014/6/3, , 44, 43, 17, 1, 2
2014/6/4, , 37, 50, 15, 2, 3
2014/6/5, , 38, 49, 17, 4, 7
2014/6/6, , 49, 36, 20, 3, 7
2014/6/7, , 49, 44, 14, 1, 2
2014/6/8, , 26, 23, 11, 1, 2
2014/6/9, , 20, 10, 7, 1, 1
2014/6/10, , 14, 13, 4, 1, 1
2014/6/11, , 16, 18, 5, , 1
2014/6/12, , 15, 9, 5, 1, 2
2014/6/13, , 19, 16, 6, 1, 3
2014/6/14, , 19, 6, 5, 1, 2
2014/6/15, , 17, 17, 7, 1, 1
2014/6/16, , 10, 21, 7, 1, 1
2014/6/17, , 16, 16, 7, , 1
2014/6/18, , 13, 13, 6, , 1
2014/6/19, , 14, 1, 6, , 1
2014/6/20, , 22, 1, 9, 2, 2
2014/6/21, , 21, 1, 5, 2, 1
2014/6/22, , 10, 1, 8, 2, 2
2014/6/23, , 14, , 9, 1, 1
2014/6/24, , 13, , 9, 3, 1
2014/6/25, , 15, 1, 8, 2, 1
2014/6/26, , 12, , 7, 3, 1
2014/6/27, , 12, , 6, 3, 1
2014/6/28, , 8, , 4, 3, 1
2014/6/29, , 10, 10, 6, 2, 2
2014/6/30, , 25, 19, 5, 2, 1
2014/1/1, , 15, 17, , 1, 1
2014/1/2, , 8, 11, 2, , 2
2014/1/3, , 15, 10, , 1, 2
2014/1/4, , 16, 11, , 1, 1
2014/1/5, , 10, 9, 16, 1, 4
2014/1/6, , 10, 1, 23, 1, 3
2014/1/7, , 13, 9, 24, 1, 2
2014/1/8, , 5, 6, 34, 1, 3
2014/1/9, , 9, 7, 23, , 1
2014/1/10, , 4, 10, 5, , 1
2014/1/11, , 5, 8, 8, , 1
2014/1/12, , 4, 4, 10, 1, 2
2014/1/13, , 7, 9, 10, 1, 1
2014/1/14, , 9, 5, 18, 2, 4
2014/1/15, , 15, 3, 17, 1, 4
2014/1/16, , 18, 2, 13, 1, 3
2014/1/17, , 13, 1, 17, 2, 4
2014/1/18, , 15, 3, 17, 1, 3
2014/1/19, , 11, 4, 31, 3, 6
2014/1/20, , 21, 3, 31, 2, 4
2014/1/21, , 11, 2, 34, 6, 8
2014/1/22, , 29, 8, 21, 1, 4
2014/1/23, , 12, 6, 20, 1, 4
2014/1/24, , 13, 6, 23, 2, 3
2014/1/25, , 12, 3, 22, 2, 3
2014/1/26, , 12, 5, 24, 1, 3
2014/1/27, , 12, 10, 19, 1, 2
2014/1/28, , 8, 12, 18, 1, 2
2014/1/29, , 16, 6, 27, 2, 3
2014/1/30, , 20, 2, 38, 2, 5
2014/1/31, , 31, 14, 33, 1, 2
2014/2/1, , 22, 18, 31, 2, 2
2014/2/2, , 13, 20, 35, 2, 2
2014/2/3, , 16, 12, 34, 1, 3
2014/2/4, , 14, 6, 41, , 3
2014/2/5, , 13, 6, 35, , 3
2014/2/6, , 17, 9, 34, 1, 4
2014/2/7, , 23, 7, 32, 1, 5
2014/2/8, , 40, 13, 32, 1, 3
2014/2/9, , 18, 14, 24, 1, 2
2014/2/10, , 19, 14, 20, 1, 4
2014/2/11, , 19, 5, 21, 1, 5
2014/2/12, , 19, 6, 17, , 3
2014/2/13, , 12, 8, 20, 1, 4
2014/2/14, , 19, 9, 15, , 3
2014/2/15, , 12, 9, 13, , 3
2014/2/16, , 10, 12, 13, 1, 3
2014/2/17, , 10, 9, 16, , 2
2014/2/18, , 9, 14, 14, , 4
2014/2/19, , 9, 8, 25, 2, 5
2014/2/20, , 20, 5, 19, , 4
2014/2/21, , 16, 10, 15, 1, 3
2014/2/22, , 17, 12, 12, , 3
2014/2/23, , 9, 7, 17, , 3
2014/2/24, , 9, 11, 20, , 3
2014/2/25, , 20, 13, 24, 2, 3
2014/2/26, , 38, 12, 24, 2, 3
2014/2/27, , 38, 15, 25, 1, 3
2014/2/28, , 34, 13, 22, 2, 3
2014/3/1, , 30, 15, 15, , 2
2014/3/2, , 21, 11, 22, 1, 4
2014/3/3, , 24, 10, 26, 2, 3
2014/3/4, , 21, 6, 29, 1, 4
2014/3/5, , 22, 5, 28, 1, 4
2014/3/6, , 29, 14, 18, 1, 3
2014/3/7, , 29, 17, 13, , 2
2014/3/8, , 27, 10, 13, , 2
2014/3/9, , 15, 12, 14, , 2
2014/3/10, , 25, 10, 16, , 2
2014/3/11, , 27, 11, 15, , 1
2014/3/12, , 13, 9, 16, , 2
2014/3/13, , 21, 11, 18, , 2
2014/3/14, , 27, 20, 12, , 2
2014/3/15, , 27, 12, 12, , 1
2014/3/16, , 7, 5, 19, , 3
2014/3/17, , 11, 10, 13, , 2
2014/3/18, , 12, 16, 20, , 2
2014/3/19, , 10, 18, 23, , 3
2014/3/20, , 8, 34, 23, , 3
2014/3/21, , 9, 33, 36, , 3
2014/3/22, , 19, 43, 52, , 5
2014/3/23, , 23, 39, 30, , 3
2014/3/24, , 29, 45, 27, 1, 6
2014/3/25, , 46, 34, 23, 1, 5
2014/3/26, , 35, , , , 
2014/3/31, , 8, 19, 15, , 2
2023/10/26, , , 7, 13, , 1
2023/10/27, , , 1, 11, , 1
2023/10/28, , , 4, 6, , 1
2017/8/1, , , 42, 19, , 2
2017/8/2, , , 36, 16, , 2
2017/5/17, , , 43, 11, 1, 2
2016/10/22, , , 16, 11, , 1
2016/10/23, , , 16, 10, 1, 1
2016/1/11, , , 19, 11, 4, 2
2016/2/23, , , 7, 22, 2, 5
2015/12/20, , , 6, 9, 1, 2
2015/8/27, , , 24, 14, , 2
2015/8/28, , , 27, 7, 1, 1
2014/12/31, , , 9, 7, 3, 2
2014/5/18, , , 30, 22, 4, 3
2013/12/31, , , 16, 1, , 1
2014/3/30, , , 19, 20, , 2
2017/4/1, , , , 16, , 2
2017/4/2, , , , 13, 1, 3
2017/4/3, , , , 25, 1, 6
2017/4/4, , , , 17, 1, 2
2017/4/5, , , , 11, 1, 2
2017/4/6, , , , 11, 1, 3
2017/4/7, , , , 27, 1, 4
2017/4/8, , , , 25, , 5
2017/4/9, , , , 8, 1, 1
2017/1/2, , , , 9, , 1
2017/1/3, , , , 12, 4, 3
2017/1/4, , , , 19, 1, 2
2017/1/5, , , , 15, 1, 1
2017/1/6, , , , 16, 2, 3
2017/1/7, , , , 20, 2, 5
2017/1/8, , , , 25, 3, 12
2017/1/9, , , , 42, 1, 4
2017/1/10, , , , 30, , 3
2017/1/11, , , , 21, , 2
2017/1/12, , , , 16, , 
2017/1/15, , , , 17, , 3
2017/1/16, , , , 22, 1, 5
2017/1/17, , , , 33, , 2
2017/1/18, , , , 14, 1, 2
2017/1/19, , , , 13, , 2
2017/1/20, , , , 13, , 2
2017/1/21, , , , 10, , 1
2017/1/22, , , , 9, , 2
2017/1/23, , , , 14, , 2
2017/1/24, , , , 13, 1, 2
2017/1/25, , , , 13, 2, 5
2017/1/26, , , , 28, , 3
2017/1/27, , , , 20, , 2
2017/1/28, , , , 18, 1, 2
2017/1/29, , , , 13, 2, 2
2017/1/30, , , , 14, 1, 3
2017/1/31, , , , 21, , 3
2017/2/1, , , , 15, 1, 3
2017/2/2, , , , 25, 2, 4
2017/2/3, , , , 34, 3, 5
2017/2/4, , , , 31, 1, 2
2017/2/5, , , , 16, 1, 3
2017/2/6, , , , 22, 2, 4
2017/2/7, , , , 29, 1, 4
2017/2/8, , , , 28, 1, 4
2017/2/9, , , , 27, , 3
2017/2/10, , , , 19, , 2
2017/2/11, , , , 16, , 2
2017/2/12, , , , 13, 1, 2
2017/2/13, , , , 18, , 2
2017/2/14, , , , 11, 1, 2
2017/2/15, , , , 11, 1, 3
2017/2/16, , , , 27, , 3
2017/2/17, , , , 17, , 3
2017/2/18, , , , 11, , 2
2017/2/19, , , , 8, , 2
2017/2/20, , , , 9, , 3
2017/2/21, , , , 10, , 2
2017/2/22, , , , 17, 1, 3
2017/2/23, , , , 19, 1, 2
2017/2/24, , , , 10, 1, 1
2017/2/25, , , , 6, , 1
2017/2/26, , , , 6, , 3
2017/2/27, , , , 13, , 2
2017/2/28, , , , 16, 1, 2
2017/3/1, , , , 12, 1, 3
2017/3/2, , , , 17, , 2
2017/3/3, , , , 16, , 2
2017/3/4, , , , 11, 1, 2
2017/3/5, , , , 14, , 3
2017/3/6, , , , 24, , 3
2017/3/7, , , , 21, 1, 3
2017/3/8, , , , 21, 1, 3
2017/3/9, , , , 19, 1, 2
2017/3/10, , , , 14, 3, 3
2017/3/11, , , , 20, 1, 4
2017/3/12, , , , 25, 3, 6
2017/3/13, , , , 36, 4, 8
2017/3/14, , , , 44, 3, 2
2017/3/15, , , , 15, , 3
2017/3/16, , , , 21, , 3
2017/3/17, , , , 25, , 2
2017/3/18, , , , 12, , 2
2017/3/19, , , , 12, 1, 4
2017/3/20, , , , 23, , 3
2017/3/21, , , , 20, , 2
2017/3/22, , , , 12, , 2
2017/3/23, , , , 15, 1, 2
2017/3/24, , , , 21, , 1
2017/3/25, , , , 10, , 3
2017/3/26, , , , 18, , 2
2017/3/27, , , , 7, , 2
2017/3/28, , , , 10, , 1
2017/3/29, , , , 12, , 2
2017/3/30, , , , 14, 1, 2
2017/3/31, , , , 18, 1, 2
2016/12/10, , , , 14, 1, 1
2016/12/11, , , , 23, 1, 2
2016/12/12, , , , 22, 1, 2
2016/12/13, , , , 22, 1, 3
2016/12/14, , , , 20, 1, 2
2016/12/15, , , , 27, 1, 3
2016/12/16, , , , 19, 1, 3
2016/12/17, , , , 11, 1, 2
2016/12/18, , , , 12, 1, 2
2016/12/19, , , , 21, 2, 2
2016/12/20, , , , 14, 1, 2
