date, pm25, pm10, o3, no2, so2, co
2023/5/15, 33, 116, , 23, 1, 5
2023/5/16, 66, 41, , 26, , 3
2023/5/17, 61, 53, , 24, , 6
2023/5/18, 71, 32, , 10, , 1
2023/5/19, 41, 38, , 10, , 1
2023/5/20, 35, 24, , 13, , 1
2023/5/21, 35, 50, , 23, , 4
2023/5/22, 65, 40, , 22, , 1
2023/5/23, 58, 39, , 21, , 2
2023/5/24, 56, 64, , 21, , 6
2023/5/25, 72, 84, , 21, , 6
2023/5/26, 61, 76, , 13, , 2
2023/5/27, 45, 41, , 11, , 
2023/5/28, 28, 48, , 15, , 3
2023/5/29, 39, 86, , 22, , 4
2023/5/30, 52, 34, , 17, , 1
2023/5/31, 36, 32, , 13, , 1
2023/6/1, 44, 51, , 22, , 2
2023/6/2, 53, 12, , 12, , 2
2023/6/3, 26, 19, , 8, , 1
2023/6/4, 29, 22, , 12, , 1
2023/6/5, 41, 24, , 12, , 2
2023/6/6, 38, 46, , 19, , 2
2023/6/7, 49, 47, , 19, , 4
2023/6/8, 52, 44, , 16, , 2
2023/6/9, 55, 18, , 8, , 1
2023/6/10, 36, 18, , 8, , 1
2023/6/11, 34, 27, , 12, , 1
2023/6/12, 37, 25, , 16, , 1
2023/6/13, 40, 35, , 20, , 1
2023/6/14, 50, 69, , 23, 1, 4
2023/6/15, 74, 70, , 23, , 3
2023/6/16, 68, 58, , 17, , 3
2023/6/17, 59, 25, , 11, , 1
2023/6/18, 39, 28, , 13, , 1
2023/6/19, 37, 63, , 17, 1, 2
2023/6/20, 55, 45, , 15, , 1
2023/6/21, 43, 40, , 17, , 4
2023/6/22, 67, 29, , 24, , 3
2023/6/23, 51, 18, , 13, , 3
2023/6/24, 27, 30, , 18, , 4
2023/6/25, 50, 32, , 20, , 1
2023/6/26, 54, 28, , 20, , 2
2023/6/27, 45, 33, , 17, , 1
2023/6/28, 41, 17, , 17, , 2
2023/6/29, 34, 27, , 18, , 2
2023/6/30, 45, 22, , 11, , 2
2023/1/2, 21, 6, , 21, , 1
2023/1/3, 22, 7, , 13, , 1
2023/1/4, 27, 7, , 14, , 
2023/1/5, 28, 14, , 14, , 1
2023/1/6, 47, 18, , 28, , 2
2023/1/7, 55, 21, , 33, , 5
2023/1/8, 52, 16, , 33, , 3
2023/1/9, 57, 14, , 31, , 1
2023/1/10, 42, 11, , 23, , 1
