date, pm25, pm10, o3, no2, so2, co
2023/9/19, 65, , 40, 21, , 1
2023/9/20, 59, , 36, 18, , 2
2023/9/21, 54, , 36, 23, , 5
2023/9/22, 67, , 38, 25, , 3
2023/9/23, 56, , 38, 19, , 2
2023/9/24, 58, , 20, 15, , 2
2023/9/25, 34, , 12, 25, , 6
2023/9/26, 46, , 24, 22, , 8
2023/9/27, 62, , 29, 23, , 5
2023/9/28, 54, , 24, 23, , 2
2023/9/29, 50, , 36, 26, , 3
2023/4/1, 49, , 19, 17, , 3
2023/4/2, 53, , 8, 31, , 3
2023/4/3, 61, , , 25, , 2
2023/4/4, 54, , , 17, , 2
2023/4/5, 49, , , 15, , 1
2023/4/6, 38, , , 17, , 
2023/4/7, 32, , , 21, , 3
2023/4/8, 58, , , 24, , 3
2023/4/9, 74, , , 35, , 6
2023/4/10, 72, , 44, 39, , 6
2023/4/11, 82, , 51, 37, , 5
2023/4/12, 87, , 49, 50, , 4
2023/4/13, 86, , 31, 12, , 1
2023/4/14, 30, , 32, 10, , 1
2023/4/15, 31, , 38, 19, , 3
2023/4/16, 48, , 16, 31, , 3
2023/4/17, 66, , 23, 39, , 5
2023/4/18, 74, , 44, 22, , 1
2023/4/19, 55, , 50, 28, , 2
2023/4/20, 53, , 43, 21, , 
2023/4/21, 34, , 42, 20, , 
2023/4/22, 47, , 42, 25, , 
2023/4/26, 31, , 43, 17, , 3
2023/4/27, 69, , 20, 26, , 3
2023/4/28, 73, , 32, 7, , 1
2023/4/29, 34, , , , , 
2023/4/30, 48, , 28, 7, , 
2023/5/1, 38, , 38, 13, , 
2023/5/2, 37, , 31, 11, , 
2023/5/3, 42, , 37, 15, , 
2023/5/4, 32, , 31, 14, , 
2023/5/5, 33, , 29, 7, , 
2023/5/6, 28, , 40, 8, , 
2023/5/7, 35, , 41, 18, , 
2023/5/8, 46, , 43, 21, , 
2023/5/9, 69, , 39, 26, , 
2023/5/10, 53, , 36, 28, , 
2023/5/11, 53, , 52, 22, , 
2023/5/12, 56, , 56, 17, , 
2023/5/13, 70, , 34, 10, , 
2023/5/15, 33, , 38, 18, , 
2023/5/16, 66, , 50, 19, , 
2023/5/17, 61, , 54, 22, , 
2023/5/18, 71, , 35, 7, , 
2023/5/19, 41, , 27, 8, , 
2023/5/20, 35, , 27, 10, , 
2023/5/21, 35, , 21, 25, , 
2023/5/22, 65, , 20, 26, , 
2023/5/23, 58, , 25, 22, , 
2023/5/24, 56, , 14, 20, , 5
2023/5/25, 72, , 40, 17, , 6
2023/5/26, 61, , 41, 10, , 3
2023/5/27, 45, , 32, 7, , 
2023/5/28, 28, , 42, 11, , 1
2023/5/29, 39, , 47, 21, , 2
2023/5/30, 52, , 23, 13, , 2
2023/5/31, 36, , 37, 12, , 1
2023/6/1, 44, , 33, 21, , 2
2023/6/2, 53, , 18, 11, , 
2023/6/3, 26, , 30, 6, , 1
2023/6/4, 29, , 27, 16, , 5
2023/6/5, 41, , 34, 16, , 1
2023/6/6, 38, , 33, 22, , 1
2023/6/7, 49, , , 23, , 2
2023/6/8, 52, , , 18, , 1
2023/6/9, 54, , , 10, , 1
2023/6/10, 20, , , 11, , 1
2023/6/11, 29, , , 14, , 1
2023/6/12, 33, , , 14, , 1
2023/6/13, 34, , , 25, , 2
2023/6/14, 49, , , 27, , 3
2023/6/15, 74, , , 25, , 3
2023/6/16, 68, , , 21, , 1
2023/6/17, 59, , , 11, , 
2023/6/18, 39, , , 16, , 1
2023/6/19, 33, , 21, 18, , 2
2023/6/20, 42, , 36, 19, , 2
2023/6/21, 38, , 44, 23, , 4
2023/6/22, 56, , 20, 30, , 2
2023/6/23, 56, , 23, 17, , 2
2023/6/24, 32, , 41, 23, , 2
2023/6/25, 48, , 36, 28, , 4
2023/6/26, 59, , 38, 23, , 1
2023/6/27, 43, , 33, 18, , 1
2023/6/28, 39, , 31, 22, , 2
2023/6/29, 35, , 24, 23, , 2
2023/6/30, 46, , 33, 14, , 1
2023/1/2, 22, , 20, 17, , 1
2023/1/3, 19, , 20, 7, , 
2023/1/4, 27, , 18, 10, , 1
2023/1/5, 27, , 8, 13, , 1
2023/1/6, 47, , 9, 20, , 1
2023/1/7, 52, , 7, 30, , 6
2023/1/8, 56, , 2, 32, , 4
2023/1/9, 59, , 9, 25, , 3
2023/1/10, 39, , 15, 18, , 1
2023/1/11, 27, , 14, 17, , 1
2023/1/12, 32, , 12, 14, , 3
2023/1/13, 37, , 10, 16, , 1
2023/1/14, 41, , 11, 14, , 2
2023/1/15, 49, , 14, 15, , 2
2023/1/16, 50, , 12, 18, , 2
2023/1/17, 46, , 19, 18, , 4
2023/1/18, 65, , 18, 17, , 2
2023/1/19, 55, , 13, 18, , 2
2023/1/20, 66, , 10, 26, , 1
2023/1/21, 45, , 14, 21, , 3
2023/1/22, 54, , 13, 24, , 3
2023/1/23, 50, , 11, 14, , 1
2023/1/24, 42, , 13, 11, , 1
2023/1/25, 31, , 13, 12, , 1
2023/1/26, 34, , 16, 14, , 2
2023/1/27, 33, , 18, 20, , 1
2023/1/28, 47, , 14, 16, , 1
2023/1/29, 23, , 16, 13, , 1
2023/1/30, 24, , 15, 14, , 1
2023/1/31, 43, , 7, 17, , 1
2023/2/1, 46, , 11, 17, , 
2023/2/2, 50, , 5, 17, , 
2023/2/3, 57, , 4, 16, , 3
2023/2/4, 41, , 7, 14, , 1
2023/2/5, 39, , 17, 14, , 
2023/2/6, 35, , 14, 18, , 
2023/2/7, 42, , 20, 11, , 2
2023/2/8, 31, , 20, 17, , 2
2023/2/9, 32, , 23, 10, , 1
2023/2/10, 41, , 23, 10, , 1
2023/2/11, 36, , 27, 9, , 2
2023/2/12, 28, , 14, 18, , 2
2023/2/13, 20, , 25, 10, , 2
2023/2/14, 23, , 27, 8, , 1
2023/2/15, 23, , 16, 14, , 1
2023/2/16, 26, , 13, 26, , 1
2023/2/17, 54, , 19, 20, , 2
2023/2/18, 51, , 19, 17, , 2
2023/2/19, 49, , 16, 24, , 3
2023/2/20, 63, , 21, 27, , 3
2023/2/21, 81, , 21, 14, , 2
2023/2/22, 69, , 25, 13, , 1
2023/2/23, 53, , 20, 18, , 1
2023/2/24, 54, , 15, 19, , 2
2023/2/25, 46, , 19, 9, , 1
2023/2/26, 32, , 21, 6, , 1
2023/2/27, 37, , 25, 8, , 
2023/2/28, 23, , 27, 8, , 
2023/3/1, 19, , 25, 9, , 1
2023/3/2, 21, , 23, 11, , 1
2023/3/3, 21, , 20, 17, , 1
2023/3/4, 24, , 22, 11, , 1
2023/3/5, 29, , 20, 16, , 1
2023/3/6, 23, , 22, 14, , 1
2023/3/7, 24, , 17, 30, , 3
2023/3/8, 45, , , , , 
2023/3/13, 27, , 24, 16, , 1
2023/3/14, 33, , 26, 14, , 1
2023/3/15, 42, , 20, 24, , 5
2023/3/16, 55, 13, 28, 12, , 2
2023/3/17, 28, 18, 21, 23, , 1
2023/3/18, 36, 25, 15, 26, , 1
2023/3/19, 36, 28, 18, 37, , 3
2023/3/20, 46, 19, 26, 22, , 2
2023/3/21, 43, 11, 18, 12, , 1
2023/3/22, 29, 12, 27, 13, , 1
2023/3/23, 36, , 22, 14, , 2
2023/3/24, 45, , 12, 21, , 3
2023/3/25, 30, , , , , 
2023/3/30, 23, , 18, 15, , 2
2023/3/31, 29, , 19, 19, , 3
2022/10/1, 52, , 13, 7, , 1
2022/10/2, 19, , 18, 7, , 
2022/10/3, 30, , 14, 8, , 1
2022/10/4, 27, , 7, 7, , 1
2022/10/5, 20, , 6, 7, , 
2022/10/6, 33, , 11, 5, , 1
2022/10/7, 47, , , , , 
2022/10/11, 41, , 4, 14, , 9
2022/10/12, 63, , 9, 11, , 3
2022/10/13, 33, , 3, 14, , 5
2022/10/14, 49, , 7, 16, , 2
2022/10/15, 53, , 20, 14, , 2
2022/10/16, 46, , 16, 10, , 2
2022/10/17, 41, , 13, 9, , 3
2022/10/18, 31, , 10, 14, , 2
2022/10/19, 24, , 13, 9, , 1
2022/10/20, 27, , 11, 9, , 
2022/10/21, 27, , 5, 13, , 1
2022/10/22, 32, , 7, 11, , 5
2022/10/23, 43, , 16, 8, , 1
2022/10/24, 36, , 7, 16, , 4
2022/10/25, 44, , 5, 17, , 2
2022/10/26, 45, , 1, 19, , 5
2022/10/27, 60, , 2, 12, , 2
2022/10/28, 43, , 7, 9, , 2
2022/10/29, 21, , 24, 4, , 1
2022/10/30, 15, , 23, 4, , 1
2022/10/31, 19, , 19, 8, , 1
2022/11/1, 24, , 11, 13, , 2
2022/11/2, 37, , 10, 7, , 1
2022/11/3, 27, , 10, 7, , 1
2022/11/4, 42, , 9, 4, , 
2022/11/5, 25, , , , , 
2022/11/9, 43, , 14, 7, , 2
2022/11/10, 56, , 10, 6, , 1
2022/11/11, 56, , 22, 4, , 1
2022/11/12, 12, , 26, 2, , 
2022/11/13, 17, , 25, 6, , 1
2022/11/14, 20, , 25, 11, , 2
2022/11/15, 27, , 7, 17, , 3
2022/11/16, 45, , 12, 17, , 2
2022/11/17, 41, , 12, 9, , 2
2022/11/18, 34, , 6, 12, , 3
2022/11/19, 48, , 7, 10, , 1
2022/11/20, 46, , 2, 12, , 2
2022/11/21, 53, , 2, 10, , 3
2022/11/22, 33, , 3, 9, , 2
2022/11/23, 23, , 8, 11, , 2
2022/11/24, 48, , 14, 10, , 1
2022/11/25, 38, , 10, 9, , 1
2022/11/26, 37, , 5, 9, , 1
2022/11/27, 39, , 13, 11, , 2
2022/11/28, 52, , 13, 17, , 3
2022/11/29, 55, , , 23, , 6
2022/11/30, 79, , , 35, , 14
2022/12/1, 123, , , 24, , 5
2022/12/2, 92, , 3, 18, , 3
2022/12/3, 58, , 3, 23, , 1
2022/12/4, 45, , , 30, , 
2022/12/7, 35, , 8, 18, , 
2022/12/8, 48, , 2, 20, , 3
2022/12/9, 56, , , 21, , 6
2022/12/10, 62, , 2, 14, , 3
2022/12/11, 30, , 10, 21, , 2
2022/12/12, 26, , 9, 18, , 2
2022/12/13, 27, , 13, 19, , 1
2022/12/14, 38, , 11, 20, , 1
2022/12/15, 33, , 14, 17, , 2
2022/12/16, 46, , 4, 21, , 3
2022/12/17, 50, , 15, 12, , 1
2022/12/18, 38, , 17, 18, , 1
2022/12/19, 37, , 18, 20, , 2
2022/12/20, 29, , 5, 28, , 3
2022/12/21, 47, , 5, 16, , 3
2022/12/22, 32, , 5, 16, , 2
2022/12/23, 43, , 6, 13, , 2
2022/12/24, 39, , 19, 10, , 
2022/12/25, 22, , 18, 22, , 1
2022/12/26, 37, , 11, 20, , 1
2022/12/27, 43, , 6, 18, , 4
2022/12/28, 45, , 17, 19, , 3
2022/12/29, 34, , 2, 20, , 3
2022/12/30, 50, , 10, 13, , 3
2022/12/31, 36, , 12, 9, , 1
2023/1/1, 27, , 25, 4, , 
2022/7/1, 32, , 52, 10, , 3
2022/7/2, 40, , 44, 7, , 2
2022/7/3, 42, , 50, 18, , 3
2022/7/4, 52, , 50, , , 2
2022/7/5, 65, , 55, , , 3
2022/7/6, 60, , 56, , , 2
2022/7/7, 55, , 46, , , 1
2022/7/8, 24, , 33, , , 3
2022/7/9, 55, , 55, , , 2
2022/7/10, 51, , 52, 6, , 1
2022/7/11, 57, , 44, 6, , 2
2022/7/12, 40, , 42, 13, , 3
2022/7/13, 40, , 45, 18, , 3
2022/7/14, 54, , 40, 4, , 2
2022/7/15, 27, , , 7, , 3
2022/7/16, 29, , , 9, , 1
2022/7/17, 32, , , 9, , 1
2022/7/18, 28, , , 3, , 1
2022/7/19, 19, , , 6, , 2
2022/7/20, 23, , , 5, , 1
2022/7/21, 25, , , 6, , 3
2022/7/22, 36, , , 11, , 3
2022/7/23, 53, , , 11, , 3
2022/7/24, 55, , , 8, , 1
2022/7/25, 45, , , 11, , 2
2022/7/26, 53, , , 15, , 5
2022/7/27, 76, , 21, 10, , 2
2022/7/28, 47, , 27, 3, , 
2022/7/29, 17, , 32, 6, , 1
2022/7/30, 23, , 37, 11, , 5
2022/7/31, 46, , 41, 16, , 3
2022/8/1, 52, , 37, 17, , 4
2022/8/2, 53, , 50, 19, , 5
2022/8/3, 71, , 52, 17, , 3
2022/8/4, 61, , 47, 20, , 6
2022/8/5, 74, , 56, 18, , 3
2022/8/6, 72, , 40, 11, , 1
2022/8/7, 53, , 19, 8, , 1
2022/8/8, 30, , 22, 8, , 1
2022/8/9, 27, , 23, 8, , 1
2022/8/10, 27, , 37, 13, , 2
2022/8/11, 39, , 44, 15, , 4
2022/8/12, 47, , 54, 18, , 6
2022/8/13, 61, , 64, 20, , 6
2022/8/14, 73, , 41, 18, , 5
2022/8/15, 70, , 38, 15, , 3
2022/8/16, 63, , 48, 12, , 2
2022/8/17, 70, , 42, 16, , 3
2022/8/18, 80, , 34, 10, , 1
2022/8/19, 46, , 21, 11, , 1
2022/8/20, 57, , 34, 9, , 4
2022/8/21, 96, , 42, 18, , 3
2022/8/22, 93, , 42, 20, , 3
2022/8/23, 85, , 51, 21, , 7
2022/8/24, 69, , 51, 28, , 11
2022/8/25, 92, , 51, 29, , 10
2022/8/26, 103, , 52, 33, , 11
2022/8/27, 133, , 16, 33, , 10
2022/8/28, 164, , 39, 15, , 4
2022/8/29, 132, , 41, 8, , 2
2022/8/30, 90, , 21, 5, , 
2022/8/31, 40, , 18, 3, , 
2022/9/1, 20, , 20, 4, , 
2022/9/2, 23, , 22, 6, , 1
2022/9/3, 30, , 22, 6, , 1
2022/9/4, 30, , 9, 7, , 1
2022/9/5, 30, , 18, 5, , 1
2022/9/6, 25, , 17, 5, , 
2022/9/7, 28, , 10, 7, , 2
2022/9/8, 30, , 18, 9, , 4
2022/9/9, 43, , 22, 12, , 9
2022/9/10, 75, , 25, 13, , 7
2022/9/11, 89, , 13, 14, , 3
2022/9/12, 65, , 18, 11, , 1
2022/9/13, 60, , 14, 10, , 2
2022/9/14, 52, , 2, 10, , 2
2022/9/15, 40, , 10, 14, , 4
2022/9/16, 47, , 23, 9, , 1
2022/9/17, 31, , 11, 11, , 1
2022/9/18, 40, , 18, 6, , 1
2022/9/19, 18, , 16, 6, , 1
2022/9/20, 32, , 10, 10, , 5
2022/9/21, 46, , 7, 13, , 1
2022/9/22, 46, , 15, 10, , 1
2022/9/23, 30, , 4, 6, , 1
2022/9/24, 15, , 2, 6, , 1
2022/9/25, 26, , 2, 5, , 1
2022/9/26, 28, , 4, 10, , 3
2022/9/27, 38, , 9, 8, , 1
2022/9/28, 26, , 5, 11, , 3
2022/9/29, 44, , 6, 16, , 2
2022/9/30, 56, , 2, 12, , 4
2022/5/30, 59, , 21, 19, , 2
2022/5/31, 54, , 43, 14, , 2
2022/6/1, 60, , 46, 10, , 2
2022/6/2, 47, , 37, 9, , 2
2022/6/3, 50, , 43, 6, , 1
2022/6/5, 56, , 42, 7, , 
2022/6/6, 45, , 44, 9, , 3
2022/6/7, 39, , 63, 15, , 5
2022/6/8, 52, , 22, 19, , 3
2022/6/9, 99, , 48, 10, , 2
2022/6/10, 48, , 33, 18, , 2
2022/6/11, 59, , 50, 11, , 3
2022/6/12, 52, , 36, 14, , 2
2022/6/13, 51, , 44, 14, , 5
2022/6/14, 60, , 29, 4, , 
2022/6/15, 20, , 29, 4, , 1
2022/6/16, 26, , 26, 10, , 1
2022/6/17, 38, , 31, 7, , 2
2022/6/18, 36, , 39, 6, , 1
2022/6/19, 39, , 33, 3, , 1
2022/6/20, 34, , 8, 17, , 3
2022/6/21, 50, , 28, 10, , 1
2022/6/22, 41, , 35, 8, , 1
2022/6/23, 47, , 43, 12, , 2
2022/6/24, 53, , 47, 12, , 3
2022/6/25, 61, , 62, 12, , 5
2022/6/26, 69, , 50, 11, , 6
2022/6/27, 81, , 40, 11, , 
2022/6/28, 40, , 51, 9, , 2
2022/6/29, 30, , 41, 12, , 2
2022/6/30, 36, , 41, 8, , 1
2022/1/3, 35, , 3, 20, , 2
2022/1/4, 56, , 4, 19, , 2
2022/1/5, 51, , 16, 14, , 1
2022/1/6, 28, , 30, 5, , 
2022/1/7, 17, , 26, 7, , 1
2022/1/8, 31, , 20, 15, , 1
2022/1/9, 36, , 15, 19, , 1
2022/1/10, 42, , 23, 8, , 1
2022/1/11, 32, , 27, 12, , 1
2022/1/12, 29, , 12, 19, , 1
2022/1/13, 35, , 37, 6, , 
2022/1/14, 13, , 36, 4, , 
2022/1/15, 22, , 31, 7, , 
2022/1/16, 18, , 32, 12, , 1
2022/1/17, 31, , 28, 9, , 1
2022/1/18, 39, , 25, 11, , 1
2022/1/19, 26, , 22, 10, , 1
2022/1/20, 34, , 18, 17, , 2
2022/1/21, 63, , 7, 22, , 2
2022/1/22, 60, , 17, 16, , 1
2022/1/23, 62, , 6, 20, , 1
2022/1/24, 51, , 10, 18, , 1
2022/1/25, 43, , 22, 14, , 1
2022/1/26, 34, , 26, 16, , 1
2022/1/27, 22, , 24, 18, , 1
2022/1/28, 45, , 2, 24, , 4
2022/1/29, 80, , 26, 13, , 1
2022/1/30, 24, , 24, 19, , 1
2022/1/31, 53, , 20, 16, , 1
2022/2/1, 43, , 23, 12, , 1
2022/2/2, 30, , 8, 30, , 2
2022/2/3, 61, , 8, 29, , 3
2022/2/4, 68, , 9, 24, , 1
2022/2/5, 52, , 8, 26, , 2
2022/2/6, 58, , 18, 22, , 2
2022/2/7, 47, , 27, 16, , 1
2022/2/8, 30, , 26, 13, , 1
2022/2/9, 22, , 23, 13, , 1
2022/2/10, 17, , 31, 9, , 1
2022/2/11, 19, , 35, 7, , 
2022/2/12, 18, , 39, 6, , 1
2022/2/13, 24, , 34, 10, , 1
2022/2/14, 37, , 34, 13, , 1
2022/2/15, 54, , 28, 14, , 1
2022/2/16, 49, , 34, 11, , 1
2022/2/17, 49, , 29, 11, , 1
2022/2/18, 29, , 30, 10, , 1
2022/2/19, 20, , 35, 5, , 1
2022/2/20, 21, , 31, 7, , 1
2022/2/21, 25, , , , , 
2022/2/23, 28, , 28, 11, , 1
2022/2/24, 28, , 31, 18, , 1
2022/2/25, 36, , 27, 13, , 1
2022/2/26, 35, , 38, 7, , 1
2022/2/27, 24, , 29, 18, , 1
2022/2/28, 30, , , , , 
2021/10/1, 49, , 9, 13, , 1
2021/10/2, 70, , 1, 20, , 5
2021/10/3, 68, , 13, 16, , 3
2021/10/4, 66, , 10, 14, , 1
2021/10/5, 50, , 18, 16, , 2
2021/10/6, 44, , 9, 23, , 3
2021/10/7, 60, , 19, 21, , 6
2021/10/8, 74, , 24, 19, , 8
2021/10/9, 88, , 26, 18, , 6
2021/10/10, 77, , 24, 23, , 5
2021/10/11, 71, , 25, 25, , 2
2021/10/12, 66, , 6, 22, , 2
2021/10/13, 74, , 1, 17, , 3
2021/10/14, 76, , 20, 8, , 1
2021/10/15, 30, , 23, 8, , 1
2021/10/16, 51, , 17, 8, , 1
2021/10/17, 37, , 26, 7, , 1
2021/10/18, 21, , 14, 6, , 1
2021/10/19, 17, , 17, 8, , 1
2021/10/20, 12, , 26, 8, , 1
2021/10/21, 48, , 30, 6, , 1
