date, pm25, pm10, o3, no2, so2, co
2023/4/22, 35, 30, , 32, , 9
2023/4/23, 57, 37, , 33, 1, 7
2023/4/24, 66, 26, , 21, 1, 3
2023/4/25, 48, 12, , 19, , 2
2023/4/26, 22, 22, , 29, , 5
2023/4/27, 47, 18, , 23, , 3
2023/4/28, 43, 9, , 14, , 3
2023/4/29, 22, 19, , 14, , 3
2023/4/30, 41, 9, , 14, , 2
2023/5/1, 22, 12, , 23, , 2
2023/5/2, 21, 17, , 26, , 2
2023/5/3, 38, 13, , 26, , 2
2023/5/4, 24, 14, , 21, , 3
2023/5/5, 26, 11, , 13, , 1
2023/5/6, 21, 11, , 16, , 2
2023/5/7, 25, 12, , 19, , 3
2023/5/8, 24, 22, , , , 
2023/5/9, 49, 22, , 20, , 4
2023/5/10, 45, 24, , 29, 1, 5
2023/5/11, 48, 19, , 30, , 4
2023/5/12, 41, 22, , 23, , 5
2023/5/13, 45, 12, , 6, 1, 1
2023/5/14, 26, 14, , 14, 1, 3
2023/5/15, 29, 22, , 19, , 3
2023/5/16, 39, 26, , 24, 1, 4
2023/5/17, 45, 32, , 25, 1, 4
2023/5/18, 56, 11, , 10, , 2
2023/5/19, 26, 11, , 9, , 1
2023/5/20, 23, 10, , 11, , 2
2023/5/21, 26, , , 23, , 4
2023/5/23, 49, 20, , 16, 1, 3
2023/5/24, 48, 28, , 24, , 
2023/5/25, 68, 22, , 22, , 
2023/5/26, 48, 16, , 18, , 
2023/5/27, 37, 11, , 12, , 
2023/5/28, 26, 12, , 21, , 
2023/5/29, 26, 26, , 29, , 
2023/5/30, 51, 14, , 20, , 
2023/5/31, 30, 16, , 17, , 
2023/6/1, 34, 20, , 23, , 
2023/6/2, 44, 10, , 18, , 
2023/6/3, 26, 11, , 15, , 
2023/6/4, 21, 15, , 23, , 
2023/6/5, 35, 12, , 18, , 
2023/6/6, 25, 17, , 22, , 
2023/6/7, 40, 18, , 19, , 
2023/6/8, 42, 18, , 22, , 
2023/6/9, 44, 10, , 4, , 
2023/6/10, 21, 11, , 3, , 
2023/6/11, 24, 13, , 3, , 1
2023/6/12, 25, 15, , 8, , 1
2023/6/13, 34, 17, , 12, , 1
2023/6/14, 39, 17, , 15, 1, 2
2023/6/15, 41, 20, , 19, 1, 3
2023/6/16, 53, 19, , 12, 1, 2
2023/6/17, 50, 15, , 5, , 1
2023/6/18, 35, 12, , 6, , 
2023/6/19, 25, 13, , 17, , 2
2023/6/20, 31, 11, , 12, , 2
2023/6/21, 30, 25, , 19, 1, 2
2023/6/22, 53, 15, , 15, , 1
2023/6/23, 37, 11, , 13, , 2
2023/6/24, 31, 15, , 14, , 3
2023/6/25, 41, 24, , 17, 1, 3
2023/6/26, 51, 20, , 11, 1, 1
2023/6/27, 36, 20, , 7, , 1
2023/6/28, 37, 14, , 10, 1, 1
