date, pm25, pm10, o3, no2, so2, co
2023/9/10, 56, 42, , 33, , 7
2023/9/11, 88, 35, , 27, , 5
2023/9/12, 63, 35, , 35, 1, 6
2023/9/13, 62, 34, , 33, 1, 7
2023/9/14, 59, 38, , 33, , 5
2023/9/15, 61, 15, , 15, , 3
2023/9/16, 33, 23, , 23, , 5
2023/9/17, 45, 28, , 19, , 7
2023/9/18, 61, 37, , 21, 1, 6
2023/9/19, 68, 47, , 18, , 1
2023/9/20, 58, 38, , 19, , 3
2023/9/21, 57, 45, , 25, 1, 7
2023/9/22, 68, 53, , 29, , 3
2023/9/23, 55, 55, , 20, 1, 2
2023/9/24, 51, 18, , 13, , 2
2023/9/25, 35, 31, , 22, , 5
2023/9/26, 57, 37, , 21, , 10
2023/9/27, 62, 32, , 19, , 4
2023/9/28, 50, 44, , 26, , 4
2023/9/29, 57, 42, , 22, , 6
2023/9/30, 67, 27, , 11, , 
2023/4/1, 57, 30, , 15, , 1
2023/4/2, 64, 43, , 26, 1, 2
2023/4/3, 68, 37, , 22, 1, 2
2023/4/4, 61, 44, , 17, , 2
2023/4/5, 56, 28, , 9, , 
2023/4/6, 32, 26, , 11, , 
2023/4/7, 23, 51, , 21, , 1
2023/4/8, 53, 56, , 27, 1, 2
2023/4/9, 79, 68, , 42, 1, 7
2023/4/10, 87, , , , , 
2023/4/13, 25, 23, , , , 
2023/4/14, 24, 23, , , , 1
2023/4/15, 26, 33, , , 2, 
2023/4/16, 49, 59, , , , 2
2023/4/17, 65, 63, , , 1, 3
2023/4/18, 73, 36, , , 1, 2
2023/4/19, 51, 48, , , , 1
2023/4/20, 53, 36, , , , 1
2023/4/21, 35, 30, , , , 1
2023/4/22, 35, , , , , 
2023/4/24, 62, 51, , , , 1
2023/4/25, 58, 11, , , , 2
2023/4/26, 31, 40, , , , 4
2023/4/27, 55, 33, , , , 2
2023/4/28, 58, 15, , , , 2
2023/4/29, 22, 25, , , , 3
2023/4/30, 49, 11, , , , 1
