date, pm25, pm10, o3, no2, so2, co
2023/9/22, 88, 41, 15, 40, , 7
2023/9/23, 68, 42, 12, 34, , 4
2023/9/24, 67, 13, 11, 20, , 1
2023/9/25, 38, 23, 3, 33, , 12
2023/9/26, 70, 33, 15, 34, , 13
2023/9/27, 76, 30, 9, 34, , 12
2023/9/28, 73, 32, 10, 36, , 6
2023/9/29, 68, 36, 15, 38, , 10
2023/9/30, 79, 19, 17, 21, , 2
2023/4/1, 56, 21, , 30, , 3
2023/4/2, 59, 36, , 41, , 6
2023/4/3, 69, 29, , 33, , 4
2023/4/4, 62, 35, , 27, , 5
2023/4/5, 66, 25, , 19, , 2
2023/4/6, 25, 26, , 21, , 1
2023/4/7, 19, 40, , 34, , 4
2023/4/8, 47, 45, , , , 
2023/4/9, 68, , , , , 
2023/4/10, 76, 54, , 51, , 10
2023/4/11, 72, 43, , 55, , 9
2023/4/12, 79, 45, , 36, , 5
2023/4/13, 55, 19, , 13, , 1
2023/4/14, 14, 21, , 20, , 1
2023/4/15, 22, 27, , 35, , 3
2023/4/16, 38, 32, , 43, , 6
2023/4/17, 63, 46, , 43, , 7
2023/4/18, 80, 32, , 30, , 3
2023/4/19, 58, 27, , 42, , 5
2023/4/20, 66, 19, , 31, , 2
2023/4/21, 44, 17, , 34, , 4
2023/4/22, 52, 30, , 40, , 8
2023/4/23, 75, 37, , 47, , 7
2023/4/24, 80, 32, , 40, , 4
2023/4/25, 66, 6, , 25, , 2
2023/4/26, 32, 25, , 40, , 8
2023/4/27, 66, 24, , , , 
2023/4/29, 103, 23, , 22, , 5
2023/4/30, 49, 6, , 14, , 1
2023/5/1, 29, 12, , 25, , 2
2023/5/2, 35, 16, , 23, , 2
2023/5/3, 46, 12, , 27, , 3
2023/5/4, 35, 13, , 20, , 1
2023/5/5, 32, 9, , 12, , 1
2023/5/6, 26, 9, , 17, , 2
2023/5/7, 31, 15, , 26, , 5
2023/5/8, 47, 20, , 31, , 6
2023/5/9, 56, 20, , 40, , 6
2023/5/10, 71, 31, , 36, , 8
2023/5/11, 65, 22, , 31, , 6
2023/5/12, 56, , , 30, , 5
2023/5/13, 61, , , 16, , 1
2023/5/14, 35, 16, , 29, , 6
2023/5/15, 55, 30, , 37, , 8
2023/5/16, 77, 28, , 42, , 7
2023/5/17, 76, 32, , 35, , 6
2023/5/18, 81, 14, , 14, , 2
2023/5/19, 45, 11, , 12, , 1
2023/5/20, 36, 11, , 21, , 4
2023/5/21, 52, 25, , 31, , 9
2023/5/22, 71, 28, , 33, , 6
2023/5/23, 69, 23, , 34, , 7
2023/5/24, 70, 28, , 34, , 10
2023/5/25, 84, 23, , 27, , 9
2023/5/26, 72, 15, , 19, , 3
2023/5/27, 50, 11, , 13, , 1
2023/5/28, 35, 10, , 27, , 4
2023/5/29, 48, 21, , 34, , 6
2023/5/30, 67, , , 22, , 4
2023/5/31, 44, 15, , 26, , 5
2023/6/1, 36, 23, , 32, , 5
2023/6/2, 32, 7, , 17, , 2
2023/6/3, 17, 7, , 16, , 3
2023/6/4, 12, 11, , 23, , 2
2023/6/5, 19, 11, , 20, , 2
2023/6/6, 16, 17, , 25, , 3
2023/6/7, 23, 16, , 25, , 3
2023/6/8, 32, 14, , 23, , 2
2023/6/9, 27, 10, , 11, , 2
2023/6/10, 12, 10, , 10, , 1
2023/6/11, 14, 10, , 9, , 1
2023/6/12, 13, 12, , 17, , 2
2023/6/13, 19, 18, , 27, , 4
2023/6/14, 27, 16, , 30, , 6
2023/6/15, 30, 25, , 35, , 7
2023/6/16, 45, 21, , 24, , 6
2023/6/17, 39, 14, , 14, , 2
2023/6/18, 23, 11, , 16, , 2
2023/6/19, 15, 16, , 22, , 3
2023/6/20, 23, 12, , 22, , 2
2023/6/21, 18, 24, 19, 29, , 5
2023/6/22, 52, 17, 11, 29, , 4
2023/6/23, 68, 8, 14, 18, , 1
2023/6/24, 36, 14, 21, 30, , 5
2023/6/25, 58, 25, 18, 33, , 6
2023/6/26, 70, 15, 17, 28, , 5
2023/6/27, 60, 12, 15, 26, , 3
2023/6/28, 55, 10, 12, 29, , 4
2023/6/29, 50, 14, 8, 30, , 5
2023/6/30, 56, 12, 14, 21, , 3
2023/1/2, 20, 4, , 20, , 3
2023/1/3, 28, 3, , 12, , 1
2023/1/4, 28, 6, , 16, , 2
2023/1/5, 29, 10, , 15, , 2
2023/1/6, 49, 12, , 22, , 4
2023/1/7, 54, 9, , 25, , 4
2023/1/8, 48, 15, , 24, , 2
2023/1/9, 57, 10, , 22, , 3
2023/1/10, 44, 8, , 21, , 3
2023/1/11, 37, 12, , 19, , 3
2023/1/12, 40, 8, , 19, , 3
2023/1/13, 45, 16, , 18, , 5
2023/1/14, 50, 16, , 17, , 3
2023/1/15, 51, 22, , 20, , 3
2023/1/16, 55, 14, , 21, , 4
2023/1/17, 55, 23, , 19, , 4
2023/1/18, 66, 15, , , , 
2023/1/20, 65, 14, , 24, , 3
2023/1/21, 45, 17, , 21, , 5
2023/1/22, 56, 15, , 24, , 4
2023/1/23, 57, 8, , 22, , 4
2023/1/24, 43, 5, , 18, , 3
2023/1/25, 36, 6, , 17, , 2
2023/1/26, 38, 5, , 17, , 3
2023/1/27, 36, 12, , 20, , 4
2023/1/28, 48, 5, , 21, , 2
2023/1/29, 30, 2, , 18, , 2
2023/1/30, 31, 8, , 17, , 3
2023/1/31, 41, 9, , 20, , 3
2023/2/1, 53, 12, , 22, , 5
2023/2/2, 57, 13, , 18, , 2
2023/2/3, 59, , , 19, , 5
2023/2/4, 46, 7, , 14, , 2
2023/2/5, 37, 7, , 18, , 2
2023/2/6, 41, 10, , 21, , 3
2023/2/7, 48, 7, , 17, , 1
2023/2/8, 35, 6, , 23, , 5
2023/2/9, 37, 9, , 20, , 3
2023/2/10, 44, 8, , 18, , 2
2023/2/11, 41, 5, , 16, , 1
2023/2/12, 33, 5, , 24, , 1
2023/2/13, 27, 5, , 17, , 2
2023/2/14, 26, 4, , 14, , 3
2023/2/15, 26, 5, , 16, , 2
2023/2/16, 30, 12, , 27, , 6
2023/2/17, 58, 12, , 22, , 3
2023/2/18, 52, 9, , 19, , 3
2023/2/19, 49, 16, , 26, , 3
2023/2/20, 65, 23, , 25, , 2
2023/2/21, 79, 19, , 23, , 2
2023/2/22, 73, 14, , 21, , 2
2023/2/23, 55, 11, , 24, , 3
2023/2/24, 54, 9, , 24, , 5
2023/2/25, 56, 6, , 16, , 2
2023/2/26, 39, 7, , 14, , 1
2023/2/27, 40, 5, , 18, , 1
2023/2/28, 26, 4, , 18, , 1
2023/3/1, 21, 4, , 19, , 1
2023/3/2, 25, 6, , 22, , 2
2023/3/3, 28, 4, , 26, , 3
2023/3/4, 33, 6, , 18, , 4
2023/3/5, 34, 5, , 23, , 5
2023/3/6, 34, 6, , 23, , 2
2023/3/7, 37, 10, , 31, , 6
2023/3/8, 61, 5, , 23, , 4
2023/3/9, 33, , , 24, , 5
2023/3/10, 39, , , , , 
2023/3/12, 34, 8, , 23, , 2
2023/3/13, 38, 7, , 32, , 3
2023/3/14, 41, 11, , 31, , 3
2023/3/15, 48, 16, , 33, , 7
2023/3/16, 62, 8, , 22, , 2
2023/3/17, 29, 14, , 28, , 2
2023/3/18, 39, 19, , , , 
2023/3/20, 53, 15, , 37, , 3
2023/3/21, 48, 7, , 26, , 3
2023/3/22, 37, 10, , 31, , 3
2023/3/23, 43, 11, , 29, , 4
2023/3/24, 50, 12, , 31, , 6
2023/3/25, 35, 9, , 29, , 6
2023/3/26, 54, 9, , 29, , 2
2023/3/27, 34, 18, , 27, , 1
2023/3/28, 29, 12, , 32, , 4
2023/3/29, 49, 10, , 24, , 2
2023/3/30, 34, 12, , 23, , 2
2023/3/31, 35, 13, , 30, , 5
2022/10/1, 64, 4, 11, 16, , 2
2022/10/2, 22, 8, 10, 17, , 3
2022/10/3, 39, 8, 8, 18, , 4
2022/10/4, 37, 4, 3, 14, , 4
2022/10/5, 28, 8, 2, 15, , 4
2022/10/6, 42, 10, 9, 14, , 2
2022/10/7, 36, 10, 10, 19, , 3
2022/10/8, 43, 10, 10, 17, , 3
2022/10/9, 39, 7, 12, 15, , 2
2022/10/10, 32, 12, 10, 21, , 3
2022/10/11, 39, 29, , , , 
2022/10/13, 38, 17, , 20, , 4
2022/10/14, 50, 16, , 24, , 4
2022/10/15, 56, 12, , 24, , 3
2022/10/16, 50, 11, , 17, , 2
2022/10/17, 48, 7, 12, 17, , 3
2022/10/18, 40, 7, 12, 19, , 2
2022/10/19, 29, 6, 14, 15, , 2
2022/10/20, 29, 11, 14, 17, , 3
2022/10/21, 33, 9, 9, 20, , 3
2022/10/22, 41, 12, 10, 17, , 5
2022/10/23, 48, 10, 14, 17, , 2
2022/10/24, 41, 17, 10, 23, , 5
2022/10/25, 55, 20, 11, 21, , 3
2022/10/26, 52, 23, 8, 23, 1, 7
2022/10/27, 65, 12, 9, 18, , 5
2022/10/28, 52, 5, 12, 16, , 1
2022/10/29, 28, 3, 24, 13, , 1
2022/10/30, 15, 5, 21, 13, , 
2022/10/31, 25, 1, , 10, , 
2022/11/1, 15, , , , , 
2022/11/8, 47, 7, , 14, , 2
2022/11/9, 48, 18, , 9, , 1
2022/11/10, 46, 9, , 13, , 3
2022/11/11, 37, 2, 13, 11, , 
2022/11/12, 16, 4, 19, 9, , 
2022/11/13, 17, 8, 22, 16, , 1
2022/11/14, 23, 8, 20, 24, , 2
2022/11/15, 37, 9, 8, 26, , 4
2022/11/16, 50, 8, 14, 26, , 5
2022/11/17, 44, 6, 12, 17, , 3
2022/11/18, 36, 8, 10, 19, 1, 3
2022/11/19, 49, 8, 10, 18, , 2
2022/11/20, 51, 8, 2, 18, 1, 3
2022/11/21, 50, 5, , 17, , 3
2022/11/22, 39, 3, , 17, , 3
2022/11/23, 32, 8, , 17, , 2
2022/11/24, 49, 7, , 18, , 3
2022/11/25, 43, 7, , 17, , 
2022/11/26, 39, 7, , 17, , 2
2022/11/27, 45, 10, , 25, , 3
2022/11/28, 52, , , 23, , 3
2022/11/29, 55, , , 27, , 6
2022/11/30, 74, , , 31, , 10
2022/12/1, 103, , , 28, , 8
2022/12/2, 89, , , 23, , 3
2022/12/3, 64, , , , , 
2022/12/7, 43, , , 22, , 2
2022/12/8, 49, , , 22, , 5
2022/12/9, 62, , , 22, , 6
2022/12/10, 66, , , 18, , 3
2022/12/11, 34, , , 25, , 5
2022/12/12, 41, , , 22, , 4
