date, pm25, pm10, o3, no2, so2, co
2023/4/15, 34, 38, , 14, 3, 3
2023/4/16, 61, 50, , 26, 4, 4
2023/4/17, 77, 60, , 31, 4, 5
2023/4/18, 84, 45, , 16, 2, 4
2023/4/19, 64, 45, , 23, 2, 5
2023/4/20, 63, 28, , 15, 2, 3
2023/4/21, 48, 25, , 14, 2, 4
2023/4/22, 34, 56, , 35, 3, 14
2023/4/23, 76, 71, , 29, 4, 10
2023/4/24, 89, 46, , 18, 2, 6
2023/4/25, 65, 15, , 17, 2, 5
2023/4/26, 38, 37, , 34, 2, 7
2023/4/27, 68, 23, , 17, 1, 4
2023/4/28, 59, 15, , 11, 1, 4
2023/4/29, 30, 29, , 14, 1, 4
2023/4/30, 60, 10, , 11, 1, 2
2023/5/1, 31, 18, , 17, 1, 2
2023/5/2, 30, 23, , 17, 2, 3
2023/5/3, 40, 20, , 20, 1, 3
2023/5/4, 31, 24, , 16, 1, 3
2023/5/5, 36, 15, , 10, 1, 1
2023/5/6, 21, 14, , 12, 1, 2
2023/5/7, 34, 25, , 18, 1, 4
2023/5/8, 42, 36, , 35, 3, 16
2023/5/9, 62, 38, , 27, 2, 6
2023/5/10, 60, 45, , 27, 2, 7
2023/5/11, 58, 35, , 24, 1, 6
2023/5/12, 52, 43, , 21, 2, 7
2023/5/13, 59, 20, , 7, 2, 2
2023/5/14, 35, 33, , 15, 2, 3
2023/5/15, 45, 44, , 18, 2, 6
2023/5/16, 54, 41, , 16, 1, 2
2023/5/17, 55, 46, , 14, 2, 3
2023/5/18, 68, 18, , 6, , 2
2023/5/19, 41, 16, , 4, 1, 3
2023/5/20, 25, 20, , 3, , 3
2023/5/21, 47, 38, , 8, 1, 5
2023/5/22, 79, 30, , 5, 1, 4
2023/5/23, 65, 34, , 3, 1, 5
2023/5/24, 61, 49, , 14, 1, 13
2023/5/25, 112, 39, , 25, , 9
2023/5/26, 72, 29, , 22, , 3
2023/5/27, 51, 14, , 13, , 2
2023/5/28, 25, 19, , 23, , 3
2023/5/29, 29, 47, , 31, , 6
2023/5/30, 60, 21, , 26, , 3
2023/5/31, 39, 24, , 22, , 4
2023/6/1, 50, 20, , 30, , 3
2023/6/2, 44, 10, , 23, , 4
2023/6/3, 26, 11, , 16, , 1
2023/6/4, 21, 15, , 28, , 3
2023/6/5, 35, 12, , 21, , 3
2023/6/6, 25, 17, , 26, , 3
2023/6/7, 40, 18, , 27, , 4
2023/6/8, 42, 18, , 25, , 3
2023/6/9, 44, 10, , 8, , 1
2023/6/10, 21, 11, , 8, , 2
2023/6/11, 24, 13, , 10, , 2
2023/6/12, 25, 15, , 12, , 2
2023/6/13, 34, 17, , 22, , 2
2023/6/14, 39, 17, , 22, 1, 2
2023/6/15, 41, 20, , 24, 1, 3
