date, pm25, pm10, o3, no2, so2, co
2023/10/21, 33, , 1, , , 
2023/10/22, 54, 10, , , , 4
2023/10/23, 31, 14, 17, , , 1
2023/10/24, 33, 26, 15, , , 1
2023/10/25, 24, 23, 18, 13, , 1
2023/10/27, 30, , 2, 10, , 1
2023/10/28, 28, , 4, 5, 1, 1
2023/10/29, 31, , , 9, , 2
2023/10/30, 33, , 8, 13, , 3
2023/10/31, 38, , 11, 10, , 1
2023/7/1, 36, 18, 35, 10, , 3
2023/7/2, 36, 26, 37, 13, , 3
2023/7/3, 40, 23, 51, 13, , 2
2023/7/4, 45, 31, 34, 19, , 4
2023/7/5, 56, 31, 59, 21, , 4
2023/7/6, 57, 25, 33, 14, , 3
2023/7/7, 51, 17, 37, 12, , 3
2023/7/8, 32, 23, 39, 15, , 4
2023/7/9, 36, 13, 17, 8, , 2
2023/7/10, 20, 12, 17, 8, , 1
2023/7/11, 18, 11, 22, 7, , 
2023/7/12, 19, 13, 13, 10, , 1
2023/7/13, 29, 17, 15, 10, , 1
2023/7/14, 33, 13, 20, 9, , 1
2023/7/15, 30, 18, 28, 10, , 3
2023/7/16, 38, 29, 41, 16, 1, 1
2023/7/17, 49, 25, 20, 19, , 2
2023/7/18, 50, 10, 25, 7, , 1
2023/7/19, 18, 14, 27, 9, , 2
2023/7/20, 25, 16, 31, 10, , 2
2023/7/21, 28, 16, 32, 9, , 2
2023/7/22, 29, 20, 30, 10, , 2
2023/7/23, 37, 13, 16, 9, , 2
2023/7/24, 29, 17, 20, 13, , 3
2023/7/25, 39, 24, 18, 14, , 3
2023/7/26, 55, 20, 30, 16, , 3
2023/7/27, 32, 15, 15, 14, , 2
2023/7/28, 36, 16, 16, 12, , 2
2023/7/29, 21, 23, 37, 10, , 3
2023/7/30, 58, 24, 1, 13, , 2
2023/8/1, 63, 40, 32, 26, , 3
2023/8/2, 63, 39, 39, 29, , 4
2023/8/3, 64, 30, 37, 19, , 4
2023/8/4, 53, 31, 46, 15, 1, 4
2023/8/5, 43, 45, 50, 29, 1, 5
2023/8/6, 67, 34, 43, 20, , 2
2023/8/7, 44, 28, 24, 18, , 2
2023/8/8, 40, 12, 27, 9, , 1
2023/8/9, 21, 15, 37, 10, 1, 
2023/8/10, 34, 31, 20, 22, , 2
2023/8/11, 46, 30, 17, 22, 2, 3
2023/8/12, 59, 18, 19, 14, , 1
2023/8/13, 37, 13, 16, 10, 1, 2
2023/8/14, 46, 21, 36, 15, 1, 3
2023/8/15, 66, 24, 38, 18, 1, 3
2023/8/16, 48, 28, 41, 19, 4, 3
2023/8/17, 53, 40, 9, 26, 2, 3
2023/8/18, 61, 20, 42, 13, , 
2023/8/19, 48, 22, 1, 14, , 1
2023/8/20, 48, 14, 33, 9, , 1
2023/8/21, 20, 38, 17, 17, 1, 4
2023/8/22, 49, 16, 17, 12, 1, 1
2023/8/23, 32, 15, 14, 10, , 2
2023/8/24, 26, 30, 25, 15, , 5
2023/8/25, 33, 31, 15, 12, , 4
2023/8/26, 49, 17, 22, 11, , 2
2023/8/27, 37, 24, 27, 14, , 2
2023/8/28, 38, 22, 10, 18, , 2
2023/8/29, 49, 19, 23, 14, , 2
2023/8/30, 30, 46, 33, 32, , 5
2023/8/31, 59, 46, 48, 34, , 4
2023/9/1, 64, 38, 12, 28, , 4
2023/9/2, 75, 22, 32, 14, , 3
2023/9/3, 31, 25, 28, 16, , 3
2023/9/4, 40, 18, 32, 13, , 1
2023/9/5, 45, 19, 27, 10, , 1
2023/9/6, 36, 12, 21, 9, , 1
2023/9/7, 23, 11, 21, 7, , 
2023/9/8, 19, 14, 12, 10, , 1
2023/9/9, 22, 23, 22, 13, , 3
2023/9/12, 69, 45, 16, 22, , 7
2023/9/13, 59, 40, 25, 23, , 6
2023/9/14, 58, 32, 30, 23, , 2
2023/9/15, 56, 17, 17, 10, , 4
2023/9/16, 26, 25, 21, 11, , 4
2023/9/17, 39, 38, 7, 15, , 10
2023/9/18, 40, 40, 9, 24, , 7
2023/9/19, 57, 32, 40, 13, , 1
2023/9/20, 58, 27, 36, 12, , 1
2023/9/21, 51, 35, 36, 23, , 4
2023/9/22, 57, 37, 38, 24, , 2
2023/9/23, 54, 35, 38, 16, , 
2023/9/24, 55, 20, 20, 12, , 2
2023/9/26, 41, 37, 24, 16, , 8
2023/9/27, 51, 30, 29, 13, , 4
2023/9/28, 46, 37, 24, 18, , 3
2023/9/29, 54, 36, 36, 13, , 1
2023/9/30, 65, 22, 30, 7, , 1
2023/4/1, 44, 27, 19, 15, , 3
2023/4/2, 55, 31, 8, 25, , 6
2023/4/3, 54, 33, , 17, , 4
2023/4/4, 44, 31, , 12, , 3
2023/4/5, 42, 34, , 8, , 1
2023/4/6, 32, 49, , 14, , 2
2023/4/7, 27, 72, , 32, , 5
2023/4/8, 54, 95, , 31, , 8
2023/4/9, 77, 76, , 33, , 11
2023/4/10, 81, , 44, , , 
2023/4/11, 88, , 51, , 1, 
2023/4/12, 90, , 49, , , 
2023/4/13, 53, 43, 31, 15, , 2
2023/4/14, 27, 38, 32, 16, , 2
2023/4/15, 34, 47, 38, 29, 1, 3
2023/4/16, 51, 57, 16, 30, 1, 5
2023/4/17, 70, 50, 23, 26, , 4
2023/4/18, 62, 35, 44, 18, , 2
2023/4/19, 50, 39, 50, 21, , 5
2023/4/20, 48, 27, 43, 18, , 2
2023/4/21, 27, 39, 42, 20, , 5
2023/4/22, 34, 90, 42, 30, 4, 14
2023/4/23, 74, 47, 49, 24, , 3
2023/4/24, 62, 51, 13, 27, , 4
2023/4/25, 54, 23, , 16, , 2
2023/4/26, 29, 46, 43, 23, , 4
2023/4/27, 40, 29, 20, 18, , 4
2023/4/29, 25, 42, , 17, 1, 6
2023/4/30, 41, 13, 28, 11, , 2
2023/5/1, 29, 27, 38, 14, , 2
2023/5/2, 24, 25, 31, 11, , 1
2023/5/3, 36, 26, 37, 15, 1, 2
2023/5/4, 25, 24, 31, 16, , 3
2023/5/5, 29, 16, 29, 9, , 1
2023/5/6, 26, 13, 40, 8, , 1
2023/5/7, 30, , 41, , , 
2023/5/8, 33, 27, 43, 20, , 3
2023/5/9, 42, 30, 39, 21, , 3
2023/5/10, 46, 46, 36, 32, , 5
2023/5/11, 43, 36, 52, 25, , 5
2023/5/12, 46, 36, 56, 19, , 2
2023/5/13, 51, 16, 34, 8, , 1
2023/5/14, 24, 27, 39, 19, , 4
2023/5/15, 31, 39, 38, 23, 1, 4
2023/5/16, 56, 33, 50, 28, , 3
2023/5/17, 45, 37, 54, 22, , 3
2023/5/18, 53, 16, 35, 10, , 1
2023/5/19, 29, 17, 27, 11, , 2
2023/5/20, 26, 20, 27, 13, , 3
2023/5/21, 32, 34, 21, 21, , 7
2023/5/22, 54, 32, 20, 24, , 4
2023/5/23, 55, 33, 25, 21, , 4
2023/5/24, 54, 37, 14, 18, , 5
2023/5/25, 53, 43, 40, 20, , 6
2023/5/26, 51, 22, 41, 11, , 2
2023/5/27, 37, 15, 32, 10, , 2
2023/5/28, 25, 25, 42, 15, , 3
2023/5/29, 30, 35, 47, 20, , 5
2023/5/30, 40, 13, 23, 11, , 2
2023/5/31, 29, 18, 37, 10, , 3
2023/6/2, 53, 9, 18, 10, , 2
2023/6/3, 26, 13, 30, 8, , 1
2023/6/4, 29, 15, 27, 10, , 2
2023/6/5, 41, 21, 34, 13, , 3
2023/6/6, 38, 31, 33, 14, , 3
2023/6/7, 49, 29, , 18, , 5
2023/6/8, 52, 32, , 13, , 3
2023/6/9, 55, 12, , 6, , 1
2023/6/10, 36, 13, , 7, , 1
2023/6/11, 34, 17, , 10, , 1
2023/6/12, 37, 31, , 37, , 3
2023/6/13, 40, 26, , 19, , 4
2023/6/14, 50, 33, , 19, 1, 4
2023/6/15, 74, 30, , 22, , 5
2023/6/16, 68, 30, , 16, , 4
2023/6/17, 59, 18, , 10, , 2
2023/6/18, 39, 17, , 12, , 3
2023/6/19, 37, 26, 21, 14, 1, 3
2023/6/20, 37, 20, 36, 15, , 3
2023/6/21, 32, 34, 44, 15, , 5
2023/6/22, 47, 25, 20, 27, , 6
2023/6/23, 49, 15, 23, 10, , 3
2023/6/24, 28, 31, 41, 18, , 6
2023/6/25, 45, 38, 36, 27, , 5
2023/6/26, 47, 22, 38, 15, , 3
2023/6/27, 37, 24, 33, 22, , 4
2023/6/28, 43, 16, 31, 19, , 3
2023/6/29, 32, 20, 24, 17, , 3
2023/6/30, 45, 16, 33, 9, , 2
2023/1/2, 18, 7, 20, 14, , 2
2023/1/3, 20, 7, 20, 8, , 2
2023/1/4, 26, 8, 18, 7, , 1
2023/1/5, 26, 14, 8, 9, , 3
2023/1/6, 48, 16, 9, 16, , 4
2023/1/7, 46, 24, 7, 20, , 6
2023/1/8, 41, 21, 2, 30, , 6
2023/1/9, 64, 11, 9, 22, , 3
2023/1/10, 38, 10, 10, 12, , 2
2023/1/18, 63, , 18, , , 
2023/1/24, 26, 10, 13, 9, , 2
2023/1/25, 29, 9, 13, 6, , 1
2023/1/26, 32, 11, 16, 9, , 2
2023/1/27, 39, 10, 18, 14, , 3
2023/1/28, 29, 7, 14, 10, , 1
2023/1/29, 22, 6, 16, 7, , 2
2023/1/30, 21, 10, 15, 7, , 2
2023/1/31, 38, 13, 7, 12, , 3
2023/2/1, 42, 14, 11, 14, , 3
2023/2/2, 48, 15, 5, 13, , 3
2023/2/3, 45, 10, 4, 11, , 4
2023/2/4, 35, 13, 7, 12, , 4
2023/2/5, 45, 9, 17, 11, , 3
2023/2/6, 28, 11, 14, 10, , 2
2023/2/7, 38, 10, 20, 9, , 3
2023/2/8, 33, 11, 20, 13, , 3
2023/2/9, 32, 13, 23, 9, , 2
2023/2/10, 40, 10, 23, 10, , 1
2023/2/11, 36, 8, 27, 8, , 2
2023/2/12, 26, 8, 14, 12, , 3
2023/2/13, 18, 6, 25, 10, , 2
2023/2/14, 19, 8, 27, 10, , 2
2023/2/15, 19, 7, 16, 16, , 3
2023/2/16, 24, 18, 13, 29, , 5
2023/2/17, 55, 16, 19, 21, , 3
2023/2/18, 50, 13, 19, 22, , 3
2023/2/19, 43, 17, 16, 24, , 4
2023/2/25, 39, 9, 19, 8, , 2
2023/2/26, 32, 12, 21, 10, , 2
2023/2/27, 36, 8, 25, 10, , 2
2023/2/28, 21, 8, 27, 11, , 2
2023/3/1, 17, 8, 25, 12, , 2
2023/3/2, 18, 10, 23, 14, , 3
2023/3/3, 19, 7, 20, 13, , 2
2023/3/4, 22, 8, 22, 11, , 2
2023/3/5, 31, 7, 20, 10, , 2
2023/3/6, 25, 10, 22, 12, , 3
2023/3/7, 31, 15, 17, 21, , 5
2023/3/8, 44, 7, , 10, , 2
2023/3/9, 22, 11, , 18, , 2
2023/3/12, 23, 9, 26, 11, , 2
2023/3/13, 26, 10, 24, 12, , 2
2023/3/14, 32, 14, 26, 11, , 1
2023/3/15, 40, 20, 20, 20, , 4
2023/3/16, 39, 8, 28, 12, , 2
2023/3/17, 23, 20, 21, 28, , 5
2023/3/18, 32, 21, 15, 32, , 6
2023/3/19, 36, 19, 18, 30, , 5
2023/3/20, 39, 15, 26, 16, , 2
2023/3/21, 40, 9, 18, 12, , 2
2023/3/22, 26, 11, 27, 10, , 1
2023/3/23, 32, 15, 22, 13, , 3
2023/3/24, 44, 11, 12, 12, , 2
2023/3/25, 40, 11, , 19, , 6
2023/3/26, 36, 10, , 13, , 3
2023/3/27, 24, 31, , 22, , 5
2023/3/28, 22, 18, , 22, , 3
2023/3/29, 37, 11, 13, 12, , 2
2023/3/30, 25, 20, 18, 11, , 1
2023/3/31, 26, 27, 19, 17, , 3
2022/10/1, 41, 7, 13, 6, , 2
2022/10/2, 18, 10, 18, 9, , 2
2022/10/3, 27, 11, 14, 10, , 3
2022/10/4, 26, 7, 7, 8, , 2
2022/10/5, 20, 13, 6, 7, , 2
2022/10/6, 21, 17, 11, 10, , 4
2022/10/8, 38, , , , , 
2022/10/9, 40, , , , , 
2022/10/10, 26, , 12, , , 
2022/10/12, 55, 18, 9, 11, , 4
2022/10/13, 34, 27, 3, 11, , 6
2022/10/14, 48, 17, 7, 11, , 2
2022/10/15, 51, 30, 20, 15, , 3
2022/10/16, 53, 17, 16, 8, , 2
2022/10/17, 54, 10, 13, 9, , 2
2022/10/18, 31, 8, 10, 12, , 3
2022/10/19, 19, 13, 13, 9, , 2
2022/10/20, 26, 14, 11, 11, , 4
2022/10/21, 27, 12, 5, 11, , 3
2022/10/22, 36, 17, 7, 11, , 3
2022/10/23, 43, 16, 16, 10, , 3
2022/10/24, 36, 41, 7, 20, 1, 9
2022/10/25, 46, 35, 5, 22, , 5
2022/10/26, 49, 43, 1, 22, 1, 8
2022/10/27, 54, 20, 2, 11, , 3
2022/10/28, 44, 6, 7, 6, , 1
2022/10/29, 21, 7, 24, 7, , 2
2022/10/30, 14, 9, 23, 7, , 1
2022/11/4, 35, , 9, , , 
2022/11/5, 32, , , , , 
2022/11/6, 32, 10, , 7, , 3
2022/11/12, 11, 12, 26, 4, 2, 1
2022/11/13, 16, 22, 25, 10, 1, 2
2022/11/14, 18, 29, 25, 16, , 4
2022/11/15, 28, 21, 7, 18, , 7
2022/11/16, 44, 17, 12, 16, , 4
2022/11/17, 41, 12, 12, 9, , 2
2022/11/18, 32, 14, 6, 13, , 4
2022/11/19, 45, 14, 7, 12, , 3
2022/11/20, 47, 11, 2, 11, , 3
2022/11/21, 43, 11, 2, 12, , 4
2022/11/22, 31, 5, 3, 10, , 2
2022/11/23, 22, 12, 8, 10, , 2
2022/11/24, 49, 10, 14, 12, , 3
2022/11/25, 36, 10, 10, 12, , 2
2022/11/26, 35, 11, 5, 12, , 3
2022/11/27, 39, 16, 13, 17, , 4
2022/11/28, 53, 21, 13, 22, , 5
2022/11/29, 58, 39, , 31, 1, 11
2022/11/30, 90, 53, , 41, 2, 17
2022/12/1, 118, 44, , 32, 1, 10
2022/12/2, 99, 23, 3, 24, , 4
2022/12/3, 60, , 3, 17, , 2
2022/12/4, 42, , , 18, , 3
2022/12/7, 37, , 8, , , 
2022/12/8, 48, , 2, , , 
2022/12/9, 57, , , 13, , 1
2022/12/10, 57, , 2, 10, , 2
2022/12/11, 32, , 10, 13, , 2
2022/12/12, 26, , 9, 9, , 2
2022/12/13, 27, , 13, 16, , 3
2022/12/14, 39, , 11, 13, , 2
2022/12/15, 32, , 14, 11, , 3
2022/12/16, 46, , 4, 17, , 3
2022/12/17, 47, , 15, 9, , 2
2022/12/18, 41, 14, 17, 12, , 2
2022/12/19, 31, 8, 18, 12, , 2
2022/12/20, 36, 12, 5, 17, , 3
2022/12/21, 43, 8, 5, 10, , 4
2022/12/22, 27, 9, 5, 9, , 3
2022/12/23, 40, 9, 6, 9, , 3
2022/12/24, 34, 7, 19, 11, , 2
2022/12/25, 22, 10, 18, 20, , 4
2022/12/26, 28, 13, 11, 21, , 4
2022/12/27, 40, 12, 6, 16, , 5
2022/12/28, 43, 14, 17, 17, , 5
2022/12/29, 33, 17, 2, 17, , 4
2022/12/30, 49, 8, 10, 11, , 3
2022/12/31, 33, 7, 12, 5, , 2
2023/1/1, 26, 6, 25, 8, , 2
2022/7/1, 29, 25, 52, 16, 2, 3
2022/7/2, 41, 20, 44, 11, , 2
2022/7/3, 42, 28, 50, 18, , 5
2022/7/4, 51, 36, 50, 18, , 6
2022/7/5, 71, 22, 55, 7, , 2
2022/7/6, 67, 26, 56, 11, , 3
2022/7/7, 72, 17, 46, 13, , 3
2022/7/8, 28, 27, 33, 22, , 4
2022/7/9, 48, 33, 55, 22, , 4
2022/7/10, 51, 39, 52, 20, , 3
2022/7/11, 52, 25, 44, 13, , 
2022/7/12, 39, 25, 42, 21, , 
2022/7/13, 36, 28, 45, 23, , 
2022/7/14, 48, 14, 40, 10, , 
2022/7/15, 27, 16, , 9, , 
2022/7/16, 31, 20, , 14, , 
2022/7/17, 33, 15, , 12, , 
2022/7/18, 28, 12, , 8, , 2
2022/7/19, 21, 13, , 8, , 2
2022/7/20, 22, 11, , 5, , 1
2022/7/21, 23, 19, , 8, , 2
2022/7/22, 32, 22, , 16, , 4
2022/7/23, 43, 25, , 14, , 5
2022/7/24, 46, 17, , 12, , 2
2022/7/25, 38, 24, , 13, , 4
2022/7/26, 49, 37, , 26, , 5
2022/7/27, 69, 22, 21, 16, , 3
2022/7/28, 48, 12, 27, 8, , 2
2022/7/29, 20, 13, 32, 11, , 2
2022/7/30, 29, 22, 37, 13, , 4
2022/7/31, 45, 30, 41, 27, , 5
2022/8/1, 51, 38, 37, 30, 1, 7
2022/8/2, 54, 34, 50, 22, 1, 5
2022/8/3, 57, 32, 52, 26, , 4
2022/8/4, 56, 40, 47, 30, , 7
2022/8/5, 64, 46, 56, 29, , 8
2022/8/6, 72, 28, 40, 17, , 4
2022/8/7, 53, 12, 19, 9, , 2
2022/8/8, 30, 11, 22, 8, , 2
2022/8/9, 27, 21, 23, 9, , 2
2022/8/10, 27, 17, 37, 16, , 3
2022/8/11, 39, 27, 44, 18, 1, 5
2022/8/12, 47, 31, 54, 18, 1, 6
2022/8/13, 61, 41, 64, 28, , 8
2022/8/14, 73, 39, 41, 28, , 7
2022/8/15, 70, 35, 38, 27, , 4
2022/8/16, 63, 33, 48, 20, , 3
2022/8/17, 70, 37, 42, 21, 1, 4
2022/8/18, 80, 33, 34, 16, , 2
2022/8/19, 46, 36, 21, 19, , 3
2022/8/20, 57, 49, 34, 20, 1, 5
2022/8/21, 96, 52, 42, 33, 2, 8
2022/8/22, 93, 49, 42, 36, 1, 8
2022/8/23, 85, 45, 51, 35, 1, 9
2022/8/24, 69, 49, 51, 33, 1, 12
2022/8/25, 92, 46, 51, 34, 1, 10
2022/8/26, 103, 54, 52, 38, 1, 10
2022/8/27, 133, 54, 16, 34, 1, 10
2022/8/28, 164, 51, 39, 23, 1, 5
2022/8/29, 132, 30, 41, 14, , 3
2022/8/30, 90, 11, 21, 8, , 2
2022/8/31, 65, 9, 18, 8, , 3
2022/9/3, 44, 9, 22, 8, , 2
2022/9/4, 30, 9, 9, 7, , 3
2022/9/5, 30, 9, 18, 8, , 2
2022/9/6, 25, 10, 17, 8, , 3
2022/9/7, 28, 10, 10, 9, , 3
2022/9/8, 30, 21, 18, 12, , 7
2022/9/9, 43, 35, 22, 15, 1, 12
2022/9/10, 75, 36, 25, 19, 1, 10
2022/9/11, 89, 23, 13, 20, , 4
2022/9/12, 65, 20, 18, 16, , 3
2022/9/13, 60, 15, 14, 14, , 5
2022/9/14, 52, 11, 2, 10, , 4
2022/9/15, 40, 17, 10, 16, , 5
2022/9/16, 47, 13, 23, 9, , 2
2022/9/17, 31, 17, 11, 11, , 3
2022/9/18, 40, 6, 18, 8, , 2
2022/9/19, 18, 10, 16, 7, , 2
2022/9/20, 32, 14, 10, 10, 1, 6
2022/9/21, 46, 21, 7, 16, , 3
2022/9/24, 13, 7, 2, 7, , 4
2022/9/25, 24, 14, 2, 7, 4, 4
2022/9/26, 29, 22, 4, 13, , 6
2022/9/27, 35, 12, 9, 8, , 3
2022/9/28, 24, 21, 5, 12, , 6
2022/9/29, 41, 26, 6, 16, , 4
2022/9/30, 54, 13, 2, 12, , 6
2022/5/29, 24, 33, 16, 19, , 3
2022/5/30, 38, 40, 21, 30, , 4
2022/5/31, 58, , 43, 22, , 4
2022/6/1, 55, , 46, 21, , 3
2022/6/2, 48, , 37, 16, , 3
2022/6/3, 39, , 43, 12, , 2
2022/6/4, 29, 18, 40, 14, , 3
2022/6/5, 54, 22, 42, 13, , 2
2022/6/6, 49, 25, 44, 16, , 3
2022/6/7, 39, 32, 63, 20, 1, 4
2022/6/8, 52, 38, 22, 23, , 5
2022/6/9, 99, 27, 48, 18, , 3
2022/6/10, 55, 34, 33, 26, , 5
2022/6/11, 59, 26, 50, 21, , 3
2022/6/12, 52, 29, 36, 22, , 3
2022/6/13, 51, 27, 44, 19, , 4
2022/6/14, 60, 14, 29, 7, , 1
2022/6/15, 19, 18, 29, 9, , 2
2022/6/16, 26, 17, 26, 12, , 2
2022/6/17, 38, 17, 31, 10, , 2
2022/6/18, 36, 18, 39, 8, , 2
2022/6/19, 39, 16, 33, 10, , 2
2022/6/22, 35, 21, 35, 11, , 2
2022/6/23, 28, 26, 43, 15, , 3
2022/6/24, 38, 31, 47, 18, , 4
2022/6/25, 48, 32, 62, 17, , 5
2022/6/26, 53, 32, 50, 17, , 3
2022/6/27, 63, 27, 40, 11, , 1
2022/6/28, 38, 22, 51, 13, , 2
2022/6/29, 27, 24, 41, 16, , 3
2022/6/30, 33, 22, 41, 10, , 1
2022/1/3, 33, 18, 3, 28, , 4
2022/1/4, 58, 15, 4, 24, , 4
2022/1/5, 51, 9, 16, 13, , 2
2022/1/6, 27, 6, 30, 11, , 2
2022/1/7, 19, 9, 26, 13, , 2
2022/1/8, 29, 11, 20, 18, , 2
2022/1/9, 36, 12, 15, 19, , 2
2022/1/10, 42, 9, 23, 10, , 2
2022/1/11, 36, 8, 27, 12, , 3
2022/1/12, 28, 10, 12, 16, , 3
2022/1/13, 33, 5, 37, 12, , 2
2022/1/14, 13, 7, 36, 8, , 2
2022/1/15, 22, 7, 31, 13, , 2
2022/1/16, 19, 10, 32, 11, , 2
2022/1/17, 30, 10, 28, 13, , 2
2022/1/18, 34, 9, 25, 12, , 2
2022/1/19, 26, 9, 22, 9, , 1
2022/1/20, 34, 21, 18, 21, 1, 5
2022/1/21, 67, 20, 7, 33, 1, 4
2022/1/22, 61, 18, 17, 19, 1, 3
2022/1/23, 58, 11, 6, 14, , 2
2022/1/24, 45, 9, 10, 14, , 2
2022/1/25, 35, 11, 22, 20, , 3
2022/1/26, 35, 8, 26, 17, , 2
2022/1/27, 22, 13, 24, 19, , 2
2022/1/28, 46, 27, 2, 30, 1, 5
2022/1/29, 78, 7, 26, 16, , 2
2022/1/30, 23, 17, 24, 29, , 4
2022/1/31, 55, 12, 20, 20, , 3
2022/2/1, 41, 12, 23, 13, , 3
2022/2/2, 31, 21, 8, 27, 1, 5
2022/2/3, 56, 23, 8, 27, 1, 3
2022/2/4, 67, 15, 9, 20, , 4
2022/2/5, 50, 16, 8, 27, , 4
2022/2/6, 53, 14, 18, 24, , 3
2022/2/7, 46, 9, 27, 12, , 2
2022/2/8, 23, 8, 26, 11, , 3
2022/2/9, 21, 8, 23, 10, 1, 2
2022/2/10, 23, 10, 31, 11, , 4
2022/2/11, 25, 11, 35, 7, , 2
2022/2/12, 25, 9, 39, 8, , 2
2022/2/13, 27, 12, 34, 10, , 2
2022/2/14, 39, 16, 34, 13, , 2
2022/2/15, 54, 17, 28, 11, , 2
2022/2/16, 50, 13, 34, 11, , 2
2022/2/17, 49, 9, 29, 11, , 3
2022/2/18, 29, 6, 30, 9, , 1
2022/2/19, 19, 7, 35, 7, , 2
2022/2/20, 22, 8, 31, 8, , 1
2022/2/21, 25, , , , , 
2022/2/23, 28, 12, 28, 11, , 4
2022/2/24, 30, 13, 31, 15, , 2
2022/2/25, 36, 12, 27, 10, , 3
2022/2/26, 31, 13, 38, 7, , 2
2022/2/27, 28, 18, 29, 13, , 4
2022/2/28, 29, , , , , 
2021/10/1, 42, 43, 1, 9, , 6
2021/10/2, 66, 48, 5, 11, , 6
2021/10/3, 74, 48, , 13, , 7
2021/10/30, 53, 20, 14, 4, , 1
2021/10/31, 69, 28, 13, 5, , 1
2021/11/1, 54, 34, 2, 10, , 4
2021/11/2, 74, 24, 10, 9, , 2
2021/11/3, 49, 14, 14, 6, , 2
2021/11/4, 33, 15, 14, 5, , 1
2021/11/5, 43, 13, 23, 3, , 1
2021/11/6, 17, 10, 29, 3, , 
2021/11/7, 13, 9, 20, 3, , 1
2021/11/8, 30, 20, , 5, , 1
2021/11/9, 24, 29, , 5, , 
2021/11/10, 18, 11, , 5, , 3
2021/11/11, 31, , , 5, , 2
2021/11/12, 35, , , 4, , 1
2021/11/13, 24, , , 5, , 2
2021/11/14, 19, , , 6, , 1
2021/11/15, 21, , , 5, , 1
2021/11/16, 22, , , 8, , 2
2021/11/17, 31, , 18, 9, , 2
2021/11/18, 52, , 7, 10, , 2
2021/11/19, 39, , 21, 8, , 2
2021/11/20, 19, , 27, 12, , 3
2021/11/21, 22, , 22, 8, , 2
2021/11/22, 24, , 20, 14, , 3
2021/11/23, 30, , 14, 10, , 2
2021/11/24, 25, , 21, 11, , 2
2021/11/25, 21, , 21, 8, , 2
2021/11/26, 45, 15, 8, 13, , 3
2021/11/27, 47, 9, 13, 9, , 3
2021/11/28, 36, 21, 6, 20, , 5
2021/11/29, 48, 5, 17, 7, , 1
2021/11/30, 20, 8, 26, 11, , 2
2021/12/1, 27, 9, 25, 14, , 2
2021/12/2, 25, 12, 9, 11, , 2
2021/12/3, 42, 8, 23, 11, , 3
2021/12/4, 28, 14, 7, 23, , 4
2021/12/5, 50, 24, 2, 23, , 5
2021/12/6, 63, 13, 5, 22, , 4
2021/12/7, 44, 12, 5, 13, , 2
2021/12/8, 47, 10, 7, 12, , 2
2021/12/9, 44, 19, 2, 28, , 5
2021/12/10, 57, 18, 2, 25, , 5
2021/12/11, 56, 23, 3, 21, , 5
